i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.28,,,,,,,,,,,,,,,,,,
2,0.28,1.07,,,,,,,,,,,,,,,,,
3,0.28,1.07,1.91,,,,,,,,,,,,,,,,
4,0.28,1.07,1.91,2.77,,,,,,,,,,,,,,,
5,0.28,1.07,1.91,2.77,3.65,,,,,,,,,,,,,,
6,0.28,1.07,1.91,2.77,3.65,4.54,,,,,,,,,,,,,
7,0.28,1.07,1.91,2.77,3.65,4.54,5.44,,,,,,,,,,,,
8,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,,,,,,,,,,,
9,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,,,,,,,,,,
10,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,,,,,,,,,
11,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,,,,,,,,
12,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,10.02,,,,,,,
13,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,10.02,10.95,,,,,,
14,0.28,1.07,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,10.02,10.95,11.88,,,,,
15,0.28,1.06,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,10.02,10.95,11.88,12.81,,,,
16,0.28,1.06,1.91,2.77,3.65,4.54,5.44,6.35,7.26,8.18,9.10,10.02,10.95,11.88,12.80,13.74,,,
17,0.28,1.06,1.90,2.76,3.64,4.53,5.43,6.34,7.25,8.16,9.09,10.01,10.94,11.86,12.79,13.73,14.66,,
18,0.27,1.03,1.86,2.73,3.60,4.49,5.38,6.29,7.20,8.11,9.03,9.95,10.87,11.80,12.73,13.66,14.59,15.53,
19,0.19,0.90,1.69,2.52,3.37,4.24,5.12,6.00,6.89,7.79,8.70,9.61,10.52,11.44,12.36,13.28,14.21,15.13,16.06
