i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.46,,,,,,,,,,,,,,,,,,
2,0.46,1.14,,,,,,,,,,,,,,,,,
3,0.46,1.14,1.92,,,,,,,,,,,,,,,,
4,0.46,1.14,1.92,2.69,,,,,,,,,,,,,,,
5,0.46,1.14,1.92,2.69,3.50,,,,,,,,,,,,,,
6,0.46,1.14,1.92,2.69,3.50,4.33,,,,,,,,,,,,,
7,0.46,1.14,1.92,2.69,3.50,4.33,5.17,,,,,,,,,,,,
8,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,,,,,,,,,,,
9,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,,,,,,,,,,
10,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,7.75,,,,,,,,,
11,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,7.75,8.62,,,,,,,,
12,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,7.75,8.62,9.50,,,,,,,
13,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,7.75,8.62,9.50,10.38,,,,,,
14,0.46,1.14,1.92,2.69,3.50,4.33,5.17,6.02,6.88,7.75,8.62,9.50,10.38,11.27,,,,,
15,0.46,1.13,1.92,2.68,3.50,4.32,5.16,6.02,6.88,7.74,8.62,9.49,10.38,11.26,12.15,,,,
16,0.45,1.13,1.91,2.68,3.49,4.31,5.15,6.01,6.86,7.73,8.60,9.48,10.36,11.25,12.14,13.03,,,
17,0.44,1.11,1.88,2.65,3.45,4.28,5.12,5.96,6.82,7.69,8.56,9.43,10.31,11.20,12.09,12.98,13.88,,
18,0.37,1.03,1.79,2.53,3.33,4.14,4.97,5.81,6.66,7.51,8.38,9.25,10.12,11.00,11.89,12.77,13.66,14.56,
19,0.23,0.79,1.45,2.15,2.89,3.66,4.45,5.25,6.06,6.89,7.72,8.56,9.41,10.27,11.12,11.99,12.86,13.73,14.61
