i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.33,,,,,,,,,,,,,,,,,
3,0.64,1.33,2.09,,,,,,,,,,,,,,,,
4,0.64,1.33,2.09,2.90,,,,,,,,,,,,,,,
5,0.64,1.33,2.09,2.90,3.72,,,,,,,,,,,,,,
6,0.64,1.33,2.09,2.90,3.72,4.56,,,,,,,,,,,,,
7,0.64,1.33,2.09,2.90,3.72,4.56,5.41,,,,,,,,,,,,
8,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,,,,,,,,,,,
9,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,7.13,,,,,,,,,,
10,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,7.13,8.00,,,,,,,,,
11,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,7.13,8.00,8.87,,,,,,,,
12,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,7.13,8.00,8.87,9.75,,,,,,,
13,0.64,1.33,2.09,2.90,3.72,4.56,5.41,6.26,7.13,7.99,8.87,9.75,10.63,,,,,,
14,0.64,1.33,2.09,2.89,3.72,4.56,5.41,6.26,7.13,7.99,8.87,9.75,10.63,11.52,,,,,
15,0.64,1.33,2.09,2.89,3.72,4.56,5.40,6.26,7.12,7.99,8.86,9.74,10.63,11.51,12.40,,,,
16,0.64,1.32,2.08,2.88,3.71,4.55,5.39,6.25,7.11,7.98,8.85,9.73,10.61,11.50,12.39,13.28,,,
17,0.62,1.30,2.05,2.85,3.67,4.51,5.35,6.20,7.06,7.93,8.80,9.68,10.56,11.44,12.33,13.22,14.12,,
18,0.56,1.22,1.94,2.72,3.53,4.35,5.19,6.03,6.89,7.74,8.61,9.48,10.35,11.23,12.12,13.00,13.89,14.79,
19,0.31,0.92,1.60,2.32,3.08,3.85,4.64,5.45,6.26,7.09,7.92,8.76,9.61,10.46,11.32,12.19,13.05,13.92,14.80
