i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.38,,,,,,,,,,,,,,,,,,
2,0.38,1.04,,,,,,,,,,,,,,,,,
3,0.38,1.04,1.77,,,,,,,,,,,,,,,,
4,0.38,1.04,1.77,2.54,,,,,,,,,,,,,,,
5,0.38,1.04,1.77,2.54,3.32,,,,,,,,,,,,,,
6,0.38,1.04,1.77,2.54,3.32,4.12,,,,,,,,,,,,,
7,0.38,1.04,1.77,2.54,3.32,4.12,4.94,,,,,,,,,,,,
8,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,,,,,,,,,,,
9,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,,,,,,,,,,
10,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,,,,,,,,,
11,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.32,,,,,,,,
12,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.32,9.18,,,,,,,
13,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.32,9.18,10.05,,,,,,
14,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.32,9.18,10.05,10.93,,,,,
15,0.38,1.04,1.76,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.31,9.18,10.05,10.92,11.80,,,,
16,0.37,1.03,1.76,2.53,3.31,4.11,4.92,5.75,6.59,7.44,8.30,9.16,10.03,10.90,11.78,12.66,,,
17,0.36,1.01,1.72,2.49,3.27,4.06,4.87,5.70,6.54,7.38,8.24,9.10,9.97,10.84,11.71,12.59,13.48,,
18,0.31,0.92,1.61,2.37,3.12,3.90,4.70,5.52,6.34,7.18,8.03,8.88,9.74,10.60,11.47,12.34,13.22,14.10,
19,0.19,0.70,1.30,1.97,2.67,3.40,4.15,4.92,5.71,6.51,7.32,8.13,8.96,9.79,10.63,11.48,12.33,13.19,14.05
