i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.19,,,,,,,,,,,,,,,,,,,
2,5.85,6.26,,,,,,,,,,,,,,,,,,
3,5.52,5.93,6.27,,,,,,,,,,,,,,,,,
4,5.18,5.59,5.93,6.25,,,,,,,,,,,,,,,,
5,4.85,5.26,5.60,5.91,6.22,,,,,,,,,,,,,,,
6,4.52,4.93,5.26,5.58,5.88,6.17,,,,,,,,,,,,,,
7,4.18,4.59,4.93,5.25,5.55,5.84,6.12,,,,,,,,,,,,,
8,3.85,4.26,4.60,4.91,5.21,5.51,5.79,6.07,,,,,,,,,,,,
9,3.51,3.92,4.26,4.58,4.88,5.17,5.46,5.73,6.01,,,,,,,,,,,
10,3.18,3.59,3.93,4.24,4.55,4.84,5.12,5.40,5.67,5.94,,,,,,,,,,
11,2.85,3.26,3.59,3.91,4.21,4.50,4.79,5.07,5.34,5.61,5.87,,,,,,,,,
12,2.51,2.92,3.26,3.57,3.88,4.17,4.45,4.73,5.00,5.27,5.54,5.80,,,,,,,,
13,2.18,2.59,2.93,3.24,3.54,3.84,4.12,4.40,4.67,4.94,5.20,5.47,5.73,,,,,,,
14,1.84,2.25,2.59,2.91,3.21,3.50,3.79,4.06,4.34,4.61,4.87,5.13,5.39,5.65,,,,,,
15,1.51,1.92,2.26,2.57,2.87,3.17,3.45,3.73,4.00,4.27,4.54,4.80,5.06,5.31,5.57,,,,,
16,1.18,1.58,1.92,2.24,2.54,2.83,3.12,3.39,3.67,3.93,4.20,4.46,4.72,4.98,5.23,5.48,,,,
17,0.84,1.25,1.59,1.90,2.20,2.49,2.77,3.05,3.32,3.59,3.85,4.12,4.37,4.63,4.88,5.14,5.39,,,
18,0.51,0.91,1.24,1.55,1.84,2.13,2.41,2.68,2.95,3.22,3.48,3.74,3.99,4.25,4.50,4.75,5.00,5.25,,
19,0.21,0.57,0.87,1.15,1.43,1.70,1.96,2.22,2.48,2.73,2.98,3.23,3.48,3.72,3.97,4.21,4.45,4.69,4.93,
20,0.00,0.23,0.43,0.63,0.83,1.03,1.23,1.43,1.63,1.83,2.03,2.23,2.43,2.63,2.83,3.03,3.23,3.43,3.63,3.83
