i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.14,,,,,,,,,,,,,,,,,,,
2,5.81,6.21,,,,,,,,,,,,,,,,,,
3,5.48,5.88,6.22,,,,,,,,,,,,,,,,,
4,5.14,5.54,5.89,6.20,,,,,,,,,,,,,,,,
5,4.81,5.21,5.55,5.87,6.17,,,,,,,,,,,,,,,
6,4.48,4.88,5.22,5.54,5.84,6.13,,,,,,,,,,,,,,
7,4.14,4.54,4.89,5.20,5.51,5.80,6.08,,,,,,,,,,,,,
8,3.81,4.21,4.55,4.87,5.17,5.47,5.75,6.03,,,,,,,,,,,,
9,3.48,3.88,4.22,4.54,4.84,5.13,5.42,5.70,5.97,,,,,,,,,,,
10,3.14,3.54,3.89,4.20,4.51,4.80,5.08,5.36,5.64,5.90,,,,,,,,,,
11,2.81,3.21,3.55,3.87,4.17,4.47,4.75,5.03,5.30,5.57,5.84,,,,,,,,,
12,2.48,2.88,3.22,3.54,3.84,4.13,4.42,4.70,4.97,5.24,5.50,5.77,,,,,,,,
13,2.14,2.54,2.89,3.20,3.51,3.80,4.08,4.36,4.64,4.90,5.17,5.43,5.69,,,,,,,
14,1.81,2.21,2.55,2.87,3.17,3.47,3.75,4.03,4.30,4.57,4.84,5.10,5.36,5.62,,,,,,
15,1.48,1.88,2.22,2.54,2.84,3.13,3.42,3.70,3.97,4.24,4.50,4.76,5.02,5.28,5.54,,,,,
16,1.14,1.54,1.89,2.20,2.51,2.80,3.08,3.36,3.63,3.90,4.17,4.43,4.69,4.94,5.20,5.45,,,,
17,0.81,1.21,1.55,1.87,2.17,2.46,2.74,3.02,3.29,3.56,3.82,4.08,4.34,4.60,4.85,5.11,5.36,,,
18,0.49,0.88,1.21,1.52,1.81,2.10,2.38,2.65,2.92,3.19,3.45,3.71,3.96,4.22,4.47,4.72,4.97,5.22,,
19,0.20,0.54,0.84,1.12,1.40,1.67,1.94,2.20,2.45,2.71,2.96,3.20,3.45,3.70,3.94,4.18,4.42,4.66,4.90,
20,0.00,0.21,0.41,0.61,0.81,1.01,1.21,1.41,1.61,1.81,2.01,2.21,2.41,2.61,2.81,3.01,3.21,3.41,3.61,3.81
