i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.38,,,,,,,,,,,,,,,,,,
2,0.38,1.05,,,,,,,,,,,,,,,,,
3,0.38,1.05,1.77,,,,,,,,,,,,,,,,
4,0.38,1.05,1.77,2.55,,,,,,,,,,,,,,,
5,0.38,1.05,1.77,2.55,3.33,,,,,,,,,,,,,,
6,0.38,1.05,1.77,2.55,3.33,4.13,,,,,,,,,,,,,
7,0.38,1.05,1.77,2.55,3.33,4.13,4.94,,,,,,,,,,,,
8,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,,,,,,,,,,,
9,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,,,,,,,,,,
10,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,,,,,,,,,
11,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,,,,,,,,
12,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,9.18,,,,,,,
13,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,9.18,10.05,,,,,,
14,0.38,1.05,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.31,9.18,10.05,10.92,,,,,
15,0.38,1.05,1.77,2.55,3.33,4.12,4.94,5.77,6.60,7.45,8.31,9.17,10.04,10.91,11.79,,,,
16,0.38,1.04,1.76,2.54,3.31,4.11,4.92,5.75,6.59,7.44,8.29,9.16,10.02,10.90,11.77,12.66,,,
17,0.36,1.02,1.73,2.50,3.27,4.06,4.88,5.70,6.53,7.38,8.23,9.09,9.96,10.83,11.71,12.59,13.47,,
18,0.30,0.92,1.62,2.37,3.13,3.90,4.70,5.52,6.34,7.18,8.02,8.87,9.73,10.59,11.46,12.34,13.21,14.10,
19,0.19,0.70,1.31,1.97,2.67,3.40,4.15,4.92,5.71,6.50,7.31,8.13,8.96,9.79,10.63,11.47,12.32,13.18,14.04
