i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.80,,,,,,,,,,,,,,,,,,,
2,6.44,6.92,,,,,,,,,,,,,,,,,,
3,6.08,6.55,6.89,,,,,,,,,,,,,,,,,
4,5.72,6.19,6.53,6.86,,,,,,,,,,,,,,,,
5,5.36,5.83,6.17,6.50,6.81,,,,,,,,,,,,,,,
6,4.99,5.47,5.81,6.14,6.45,6.75,,,,,,,,,,,,,,
7,4.63,5.11,5.45,5.78,6.09,6.39,6.68,,,,,,,,,,,,,
8,4.27,4.75,5.09,5.42,5.73,6.03,6.32,6.61,,,,,,,,,,,,
9,3.91,4.39,4.73,5.06,5.37,5.67,5.96,6.25,6.53,,,,,,,,,,,
10,3.55,4.03,4.37,4.70,5.01,5.31,5.60,5.89,6.17,6.45,,,,,,,,,,
11,3.19,3.67,4.01,4.34,4.65,4.95,5.24,5.53,5.81,6.09,6.36,,,,,,,,,
12,2.83,3.31,3.65,3.98,4.29,4.59,4.88,5.17,5.45,5.73,6.00,6.27,,,,,,,,
13,2.47,2.95,3.29,3.61,3.93,4.23,4.52,4.81,5.09,5.37,5.64,5.91,6.17,,,,,,,
14,2.11,2.59,2.93,3.25,3.57,3.87,4.16,4.45,4.73,5.00,5.28,5.55,5.81,6.08,,,,,,
15,1.75,2.23,2.57,2.89,3.20,3.51,3.80,4.09,4.37,4.64,4.92,5.19,5.45,5.72,5.98,,,,,
16,1.39,1.87,2.21,2.53,2.84,3.14,3.44,3.72,4.00,4.28,4.55,4.82,5.09,5.35,5.61,5.87,,,,
17,1.03,1.50,1.84,2.16,2.47,2.77,3.06,3.35,3.63,3.90,4.18,4.44,4.71,4.97,5.23,5.49,5.75,,,
18,0.67,1.14,1.46,1.78,2.08,2.37,2.66,2.94,3.22,3.49,3.76,4.03,4.29,4.55,4.81,5.06,5.32,5.57,,
19,0.30,0.74,1.04,1.33,1.61,1.89,2.16,2.42,2.68,2.94,3.20,3.45,3.70,3.95,4.20,4.44,4.69,4.93,5.18,
20,0.00,0.32,0.52,0.72,0.92,1.12,1.32,1.52,1.72,1.92,2.12,2.32,2.52,2.72,2.92,3.12,3.32,3.52,3.72,3.92
