i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.83,,,,,,,,,,,,,,,,,,,
2,5.52,5.91,,,,,,,,,,,,,,,,,,
3,5.20,5.59,5.92,,,,,,,,,,,,,,,,,
4,4.89,5.28,5.61,5.91,,,,,,,,,,,,,,,,
5,4.57,4.96,5.29,5.60,5.89,,,,,,,,,,,,,,,
6,4.26,4.65,4.98,5.28,5.58,5.86,,,,,,,,,,,,,,
7,3.94,4.33,4.66,4.97,5.26,5.54,5.82,,,,,,,,,,,,,
8,3.63,4.02,4.35,4.65,4.95,5.23,5.51,5.78,,,,,,,,,,,,
9,3.31,3.70,4.03,4.34,4.63,4.91,5.19,5.46,5.73,,,,,,,,,,,
10,3.00,3.39,3.72,4.02,4.32,4.60,4.88,5.15,5.41,5.67,,,,,,,,,,
11,2.68,3.07,3.40,3.71,4.00,4.28,4.56,4.83,5.10,5.36,5.62,,,,,,,,,
12,2.37,2.76,3.09,3.39,3.69,3.97,4.25,4.52,4.78,5.04,5.30,5.56,,,,,,,,
13,2.05,2.44,2.77,3.08,3.37,3.65,3.93,4.20,4.47,4.73,4.99,5.24,5.49,,,,,,,
14,1.74,2.13,2.46,2.76,3.06,3.34,3.62,3.89,4.15,4.41,4.67,4.93,5.18,5.43,,,,,,
15,1.42,1.81,2.14,2.45,2.74,3.02,3.30,3.57,3.84,4.10,4.36,4.61,4.86,5.12,5.36,,,,,
16,1.11,1.50,1.82,2.13,2.42,2.71,2.98,3.25,3.52,3.78,4.04,4.29,4.55,4.80,5.05,5.29,,,,
17,0.80,1.18,1.51,1.81,2.11,2.39,2.66,2.93,3.20,3.46,3.72,3.97,4.22,4.47,4.72,4.97,5.21,,,
18,0.49,0.87,1.18,1.48,1.77,2.05,2.32,2.59,2.85,3.11,3.37,3.62,3.87,4.12,4.37,4.61,4.86,5.10,,
19,0.20,0.54,0.84,1.12,1.39,1.65,1.91,2.16,2.42,2.66,2.91,3.15,3.40,3.64,3.88,4.12,4.35,4.59,4.82,
20,0.00,0.22,0.42,0.62,0.82,1.02,1.22,1.42,1.62,1.82,2.02,2.22,2.42,2.62,2.82,3.02,3.22,3.42,3.62,3.82
