i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.28,,,,,,,,,,,,,,,,,,,
2,5.94,6.39,,,,,,,,,,,,,,,,,,
3,5.61,6.05,6.39,,,,,,,,,,,,,,,,,
4,5.27,5.72,6.05,6.37,,,,,,,,,,,,,,,,
5,4.94,5.38,5.72,6.03,6.33,,,,,,,,,,,,,,,
6,4.60,5.05,5.38,5.70,6.00,6.29,,,,,,,,,,,,,,
7,4.27,4.71,5.05,5.36,5.66,5.95,6.24,,,,,,,,,,,,,
8,3.93,4.38,4.71,5.03,5.33,5.62,5.90,6.18,,,,,,,,,,,,
9,3.60,4.04,4.37,4.69,4.99,5.28,5.56,5.84,6.11,,,,,,,,,,,
10,3.26,3.71,4.04,4.35,4.66,4.95,5.23,5.51,5.78,6.04,,,,,,,,,,
11,2.92,3.37,3.70,4.02,4.32,4.61,4.89,5.17,5.44,5.71,5.97,,,,,,,,,
12,2.59,3.03,3.37,3.68,3.98,4.27,4.56,4.83,5.11,5.37,5.64,5.90,,,,,,,,
13,2.25,2.70,3.03,3.35,3.65,3.94,4.22,4.50,4.77,5.04,5.30,5.56,5.82,,,,,,,
14,1.92,2.36,2.70,3.01,3.31,3.60,3.89,4.16,4.43,4.70,4.97,5.23,5.49,5.74,,,,,,
15,1.58,2.03,2.36,2.68,2.98,3.27,3.55,3.83,4.10,4.37,4.63,4.89,5.15,5.41,5.66,,,,,
16,1.25,1.69,2.02,2.34,2.64,2.93,3.21,3.49,3.76,4.03,4.29,4.55,4.81,5.07,5.32,5.57,,,,
17,0.91,1.35,1.69,2.00,2.30,2.59,2.87,3.14,3.42,3.68,3.95,4.21,4.46,4.72,4.97,5.23,5.48,,,
18,0.58,1.01,1.34,1.64,1.94,2.22,2.50,2.77,3.04,3.31,3.57,3.83,4.08,4.33,4.59,4.84,5.08,5.33,,
19,0.26,0.66,0.96,1.24,1.52,1.78,2.05,2.30,2.56,2.81,3.06,3.31,3.56,3.80,4.04,4.29,4.53,4.77,5.00,
20,0.00,0.29,0.49,0.69,0.89,1.09,1.29,1.49,1.69,1.89,2.09,2.29,2.49,2.69,2.89,3.09,3.29,3.49,3.69,3.89
