i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.65,,,,,,,,,,,,,,,,,,,
2,2.51,2.76,,,,,,,,,,,,,,,,,,
3,2.37,2.62,2.87,,,,,,,,,,,,,,,,,
4,2.23,2.48,2.72,2.96,,,,,,,,,,,,,,,,
5,2.09,2.34,2.58,2.82,3.06,,,,,,,,,,,,,,,
6,1.95,2.19,2.44,2.68,2.91,3.14,,,,,,,,,,,,,,
7,1.80,2.05,2.30,2.54,2.77,3.00,3.23,,,,,,,,,,,,,
8,1.66,1.91,2.16,2.40,2.63,2.86,3.09,3.31,,,,,,,,,,,,
9,1.52,1.77,2.01,2.25,2.49,2.72,2.95,3.17,3.40,,,,,,,,,,,
10,1.38,1.63,1.87,2.11,2.35,2.58,2.80,3.03,3.26,3.48,,,,,,,,,,
11,1.24,1.48,1.73,1.97,2.20,2.43,2.66,2.89,3.11,3.34,3.55,,,,,,,,,
12,1.09,1.34,1.59,1.83,2.06,2.29,2.52,2.75,2.97,3.19,3.41,3.59,,,,,,,,
13,0.95,1.20,1.45,1.69,1.92,2.15,2.38,2.61,2.83,3.05,3.27,3.45,3.31,,,,,,,
14,0.81,1.06,1.31,1.54,1.78,2.01,2.24,2.46,2.69,2.91,3.13,3.32,3.29,-11.34,,,,,,
15,0.67,0.92,1.16,1.40,1.64,1.87,2.10,2.32,2.55,2.77,2.99,3.19,3.27,-8.54,-375.84,,,,,
16,0.53,0.78,1.02,1.26,1.49,1.73,1.95,2.18,2.40,2.63,2.85,3.06,3.25,-5.74,-288.04,-3291.72,,,,
17,0.39,0.63,0.88,1.12,1.35,1.58,1.81,2.04,2.26,2.49,2.71,2.92,3.23,-2.94,-200.35,-2289.69,-118392.93,,,
18,0.24,0.49,0.74,0.98,1.21,1.44,1.67,1.89,2.12,2.34,2.56,2.78,3.19,-0.18,-113.40,-1296.74,-67212.20,-2804384.63,,
19,0.11,0.35,0.59,0.82,1.05,1.28,1.50,1.73,1.95,2.17,2.39,2.61,3.00,2.37,-16.91,-377.40,-16499.98,-691767.84,-35502033.12,
20,0.00,0.19,0.39,0.59,0.79,0.99,1.19,1.39,1.59,1.79,1.99,2.19,2.39,2.59,2.79,2.99,3.19,3.39,3.59,3.79
