i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.50,,,,,,,,,,,,,,,,,,
2,0.50,1.18,,,,,,,,,,,,,,,,,
3,0.50,1.18,1.95,,,,,,,,,,,,,,,,
4,0.50,1.18,1.95,2.71,,,,,,,,,,,,,,,
5,0.50,1.18,1.95,2.71,3.52,,,,,,,,,,,,,,
6,0.50,1.18,1.95,2.71,3.52,4.34,,,,,,,,,,,,,
7,0.50,1.18,1.95,2.71,3.52,4.34,5.18,,,,,,,,,,,,
8,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,,,,,,,,,,,
9,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,6.87,,,,,,,,,,
10,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,6.87,7.73,,,,,,,,,
11,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,6.87,7.73,8.60,,,,,,,,
12,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,6.87,7.73,8.60,9.47,,,,,,,
13,0.50,1.18,1.95,2.71,3.52,4.34,5.18,6.02,6.87,7.73,8.60,9.47,10.35,,,,,,
14,0.50,1.18,1.95,2.71,3.52,4.34,5.17,6.02,6.87,7.73,8.60,9.47,10.35,11.23,,,,,
15,0.50,1.18,1.95,2.71,3.52,4.34,5.17,6.02,6.87,7.73,8.59,9.47,10.34,11.22,12.11,,,,
16,0.50,1.17,1.94,2.70,3.51,4.33,5.16,6.00,6.85,7.71,8.58,9.45,10.33,11.21,12.09,12.98,,,
17,0.48,1.15,1.91,2.66,3.46,4.28,5.11,5.95,6.80,7.66,8.52,9.39,10.27,11.15,12.03,12.91,13.80,,
18,0.39,1.06,1.81,2.53,3.32,4.12,4.94,5.78,6.62,7.46,8.32,9.18,10.05,10.92,11.80,12.68,13.56,14.45,
19,0.24,0.80,1.44,2.14,2.86,3.62,4.39,5.18,5.98,6.80,7.62,8.45,9.29,10.13,10.98,11.83,12.69,13.56,14.42
