i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.46,,,,,,,,,,,,,,,,,,
2,0.46,1.12,,,,,,,,,,,,,,,,,
3,0.46,1.12,1.89,,,,,,,,,,,,,,,,
4,0.46,1.12,1.89,2.63,,,,,,,,,,,,,,,
5,0.46,1.12,1.89,2.63,3.43,,,,,,,,,,,,,,
6,0.46,1.12,1.89,2.63,3.43,4.24,,,,,,,,,,,,,
7,0.46,1.12,1.89,2.63,3.43,4.24,5.07,,,,,,,,,,,,
8,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,,,,,,,,,,,
9,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,6.75,,,,,,,,,,
10,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,6.75,7.61,,,,,,,,,
11,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,6.75,7.61,8.47,,,,,,,,
12,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,6.75,7.61,8.47,9.34,,,,,,,
13,0.46,1.12,1.89,2.63,3.43,4.24,5.07,5.90,6.75,7.61,8.47,9.34,10.21,,,,,,
14,0.46,1.12,1.89,2.63,3.43,4.24,5.06,5.90,6.75,7.60,8.47,9.33,10.21,11.09,,,,,
15,0.46,1.12,1.89,2.63,3.42,4.23,5.06,5.90,6.74,7.60,8.46,9.33,10.20,11.08,11.96,,,,
16,0.46,1.11,1.88,2.62,3.41,4.22,5.05,5.88,6.73,7.59,8.45,9.31,10.19,11.06,11.95,12.83,,,
17,0.41,1.08,1.85,2.58,3.37,4.18,5.00,5.83,6.68,7.53,8.39,9.26,10.13,11.00,11.88,12.77,13.65,,
18,0.35,0.99,1.75,2.45,3.23,4.02,4.83,5.65,6.49,7.33,8.18,9.04,9.90,10.77,11.65,12.53,13.41,14.29,
19,0.22,0.75,1.38,2.06,2.77,3.52,4.28,5.06,5.86,6.66,7.48,8.30,9.14,9.98,10.82,11.67,12.53,13.39,14.26
