i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.38,,,,,,,,,,,,,,,,,,
2,0.38,1.04,,,,,,,,,,,,,,,,,
3,0.38,1.04,1.77,,,,,,,,,,,,,,,,
4,0.38,1.04,1.77,2.55,,,,,,,,,,,,,,,
5,0.38,1.04,1.77,2.55,3.33,,,,,,,,,,,,,,
6,0.38,1.04,1.77,2.55,3.33,4.13,,,,,,,,,,,,,
7,0.38,1.04,1.77,2.55,3.33,4.13,4.94,,,,,,,,,,,,
8,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,,,,,,,,,,,
9,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,,,,,,,,,,
10,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,,,,,,,,,
11,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,,,,,,,,
12,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,9.19,,,,,,,
13,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,9.19,10.05,,,,,,
14,0.38,1.04,1.77,2.55,3.33,4.13,4.94,5.77,6.61,7.46,8.32,9.18,10.05,10.93,,,,,
15,0.38,1.04,1.77,2.54,3.32,4.12,4.94,5.77,6.61,7.46,8.32,9.18,10.05,10.92,11.80,,,,
16,0.37,1.04,1.76,2.53,3.31,4.11,4.93,5.75,6.59,7.44,8.30,9.16,10.03,10.91,11.78,12.67,,,
17,0.36,1.01,1.73,2.50,3.27,4.06,4.88,5.70,6.54,7.39,8.24,9.10,9.97,10.84,11.72,12.60,13.48,,
18,0.31,0.92,1.62,2.37,3.12,3.91,4.71,5.52,6.35,7.18,8.03,8.88,9.74,10.61,11.48,12.35,13.23,14.11,
19,0.19,0.70,1.31,1.97,2.67,3.41,4.16,4.93,5.72,6.52,7.33,8.15,8.97,9.81,10.65,11.50,12.35,13.20,14.07
