i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.49,,,,,,,,,,,,,,,,,,
2,0.49,1.16,,,,,,,,,,,,,,,,,
3,0.49,1.16,1.94,,,,,,,,,,,,,,,,
4,0.49,1.16,1.94,2.69,,,,,,,,,,,,,,,
5,0.49,1.16,1.94,2.69,3.49,,,,,,,,,,,,,,
6,0.49,1.16,1.94,2.69,3.49,4.31,,,,,,,,,,,,,
7,0.49,1.16,1.94,2.69,3.49,4.31,5.14,,,,,,,,,,,,
8,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,,,,,,,,,,,
9,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,,,,,,,,,,
10,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,7.70,,,,,,,,,
11,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,7.70,8.55,,,,,,,,
12,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,7.70,8.55,9.43,,,,,,,
13,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,7.70,8.55,9.43,10.30,,,,,,
14,0.49,1.16,1.94,2.69,3.49,4.31,5.14,5.99,6.83,7.70,8.55,9.43,10.30,11.19,,,,,
15,0.49,1.16,1.93,2.69,3.49,4.30,5.13,5.98,6.83,7.68,8.55,9.43,10.29,11.18,12.06,,,,
16,0.48,1.15,1.93,2.68,3.48,4.29,5.12,5.96,6.82,7.67,8.54,9.40,10.29,11.16,12.04,12.94,,,
17,0.47,1.13,1.89,2.64,3.44,4.25,5.08,5.92,6.76,7.62,8.48,9.36,10.22,11.11,11.98,12.87,13.76,,
18,0.38,1.04,1.79,2.51,3.29,4.09,4.91,5.74,6.58,7.42,8.28,9.13,10.01,10.88,11.76,12.63,13.52,14.40,
19,0.23,0.79,1.42,2.11,2.84,3.59,4.36,5.14,5.95,6.75,7.58,8.40,9.24,10.08,10.93,11.79,12.64,13.51,14.37
