i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.36,,,,,,,,,,,,,,,,,,
2,0.36,1.05,,,,,,,,,,,,,,,,,
3,0.36,1.05,1.79,,,,,,,,,,,,,,,,
4,0.36,1.05,1.79,2.60,,,,,,,,,,,,,,,
5,0.36,1.05,1.79,2.60,3.40,,,,,,,,,,,,,,
6,0.36,1.05,1.79,2.60,3.40,4.22,,,,,,,,,,,,,
7,0.36,1.05,1.79,2.60,3.40,4.22,5.06,,,,,,,,,,,,
8,0.36,1.05,1.79,2.60,3.40,4.22,5.06,5.91,,,,,,,,,,,
9,0.36,1.05,1.79,2.60,3.40,4.22,5.06,5.91,6.76,,,,,,,,,,
10,0.36,1.05,1.79,2.60,3.40,4.22,5.06,5.91,6.76,7.63,,,,,,,,,
11,0.36,1.05,1.79,2.60,3.40,4.22,5.06,5.91,6.76,7.63,8.50,,,,,,,,
12,0.36,1.05,1.79,2.60,3.40,4.22,5.06,5.91,6.76,7.63,8.50,9.38,,,,,,,
13,0.36,1.05,1.79,2.59,3.40,4.22,5.06,5.91,6.76,7.63,8.50,9.38,10.26,,,,,,
14,0.36,1.05,1.79,2.59,3.40,4.22,5.06,5.90,6.76,7.63,8.50,9.38,10.26,11.15,,,,,
15,0.36,1.04,1.79,2.59,3.39,4.22,5.05,5.90,6.76,7.63,8.50,9.38,10.26,11.15,12.04,,,,
16,0.36,1.04,1.79,2.59,3.39,4.21,5.04,5.89,6.75,7.61,8.49,9.36,10.25,11.13,12.02,12.92,,,
17,0.35,1.02,1.76,2.56,3.36,4.17,5.01,5.85,6.71,7.57,8.44,9.32,10.20,11.08,11.97,12.87,13.76,,
18,0.31,0.95,1.67,2.45,3.23,4.04,4.87,5.70,6.55,7.41,8.27,9.14,10.01,10.89,11.78,12.67,13.56,14.45,
19,0.20,0.73,1.38,2.08,2.81,3.58,4.36,5.16,5.97,6.80,7.63,8.47,9.32,10.18,11.04,11.90,12.77,13.65,14.52
