i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.69,,,,,,,,,,,,,,,,,,,
2,6.33,6.80,,,,,,,,,,,,,,,,,,
3,5.98,6.44,6.78,,,,,,,,,,,,,,,,,
4,5.62,6.09,6.42,6.75,,,,,,,,,,,,,,,,
5,5.26,5.73,6.07,6.39,6.70,,,,,,,,,,,,,,,
6,4.91,5.37,5.71,6.04,6.35,6.65,,,,,,,,,,,,,,
7,4.55,5.02,5.35,5.68,5.99,6.29,6.58,,,,,,,,,,,,,
8,4.19,4.66,5.00,5.32,5.63,5.93,6.23,6.51,,,,,,,,,,,,
9,3.84,4.30,4.64,4.97,5.28,5.58,5.87,6.15,6.44,,,,,,,,,,,
10,3.48,3.95,4.28,4.61,4.92,5.22,5.51,5.80,6.08,6.35,,,,,,,,,,
11,3.12,3.59,3.93,4.25,4.56,4.86,5.16,5.44,5.72,6.00,6.27,,,,,,,,,
12,2.77,3.23,3.57,3.90,4.21,4.51,4.80,5.08,5.37,5.64,5.91,6.18,,,,,,,,
13,2.41,2.88,3.21,3.54,3.85,4.15,4.44,4.73,5.01,5.28,5.56,5.83,6.09,,,,,,,
14,2.05,2.52,2.86,3.18,3.49,3.79,4.09,4.37,4.65,4.93,5.20,5.47,5.73,6.00,,,,,,
15,1.70,2.16,2.50,2.82,3.14,3.44,3.73,4.01,4.29,4.57,4.84,5.11,5.38,5.64,5.90,,,,,
16,1.34,1.81,2.14,2.47,2.78,3.08,3.37,3.65,3.93,4.21,4.48,4.75,5.02,5.28,5.54,5.80,,,,
17,0.99,1.45,1.78,2.10,2.41,2.71,3.00,3.29,3.56,3.84,4.11,4.38,4.64,4.91,5.17,5.42,5.68,,,
18,0.63,1.09,1.41,1.72,2.03,2.32,2.61,2.89,3.16,3.43,3.70,3.97,4.23,4.49,4.74,5.00,5.25,5.51,,
19,0.27,0.70,1.00,1.29,1.57,1.84,2.11,2.37,2.63,2.89,3.15,3.40,3.65,3.90,4.15,4.39,4.64,4.88,5.12,
20,0.00,0.30,0.50,0.70,0.90,1.10,1.30,1.50,1.70,1.90,2.10,2.30,2.50,2.70,2.90,3.10,3.30,3.50,3.70,3.90
