i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.65,,,,,,,,,,,,,,,,,,,
2,8.19,8.93,,,,,,,,,,,,,,,,,,
3,7.73,8.47,9.04,,,,,,,,,,,,,,,,,
4,7.27,8.01,8.58,9.12,,,,,,,,,,,,,,,,
5,6.82,7.56,8.12,8.66,9.18,,,,,,,,,,,,,,,
6,6.36,7.10,7.66,8.20,8.72,9.23,,,,,,,,,,,,,,
7,5.90,6.64,7.21,7.74,8.26,8.77,9.27,,,,,,,,,,,,,
8,5.44,6.18,6.75,7.29,7.81,8.31,8.81,9.30,,,,,,,,,,,,
9,4.98,5.72,6.29,6.83,7.35,7.86,8.35,8.85,9.33,,,,,,,,,,,
10,4.53,5.27,5.83,6.37,6.89,7.40,7.90,8.39,8.87,9.36,,,,,,,,,,
11,4.07,4.81,5.37,5.91,6.43,6.94,7.44,7.93,8.42,8.90,9.38,,,,,,,,,
12,3.61,4.35,4.92,5.45,5.97,6.48,6.98,7.47,7.96,8.44,8.92,9.39,,,,,,,,
13,3.15,3.89,4.46,5.00,5.52,6.02,6.52,7.01,7.50,7.98,8.46,8.93,9.40,,,,,,,
14,2.69,3.43,4.00,4.54,5.06,5.57,6.06,6.56,7.04,7.52,8.00,8.48,8.95,9.41,,,,,,
15,2.24,2.98,3.54,4.08,4.60,5.11,5.61,6.10,6.58,7.07,7.54,8.02,8.49,8.96,9.42,,,,,
16,1.78,2.52,3.08,3.62,4.14,4.65,5.15,5.64,6.13,6.61,7.09,7.56,8.03,8.50,8.96,9.43,,,,
17,1.32,2.06,2.62,3.16,3.68,4.19,4.69,5.18,5.67,6.15,6.62,7.10,7.57,8.04,8.50,8.96,9.43,,,
18,0.87,1.60,2.16,2.69,3.21,3.72,4.22,4.71,5.19,5.67,6.15,6.62,7.09,7.55,8.02,8.48,8.94,9.40,,
19,0.42,1.12,1.66,2.17,2.67,3.17,3.65,4.13,4.60,5.08,5.54,6.01,6.47,6.93,7.39,7.84,8.30,8.75,9.20,
20,0.00,0.54,0.94,1.34,1.74,2.14,2.54,2.94,3.34,3.74,4.14,4.54,4.94,5.34,5.74,6.14,6.54,6.94,7.34,7.74
