i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.69,,,,,,,,,,,,,,,,,,
2,0.69,1.61,,,,,,,,,,,,,,,,,
3,0.69,1.61,2.58,,,,,,,,,,,,,,,,
4,0.69,1.61,2.58,3.52,,,,,,,,,,,,,,,
5,0.69,1.61,2.58,3.52,4.48,,,,,,,,,,,,,,
6,0.69,1.61,2.58,3.52,4.48,5.45,,,,,,,,,,,,,
7,0.69,1.61,2.58,3.52,4.48,5.45,6.42,,,,,,,,,,,,
8,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,,,,,,,,,,,
9,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,,,,,,,,,,
10,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,,,,,,,,,
11,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,10.32,,,,,,,,
12,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,10.32,11.30,,,,,,,
13,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,10.32,11.30,12.28,,,,,,
14,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,10.32,11.30,12.28,13.26,,,,,
15,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.37,9.34,10.32,11.30,12.28,13.26,14.24,,,,
16,0.69,1.61,2.58,3.52,4.48,5.45,6.42,7.39,8.36,9.34,10.32,11.30,12.28,13.26,14.24,15.22,,,
17,0.69,1.60,2.57,3.52,4.47,5.43,6.40,7.38,8.35,9.33,10.30,11.28,12.26,13.24,14.22,15.20,16.18,,
18,0.64,1.54,2.50,3.44,4.38,5.34,6.31,7.27,8.24,9.22,10.19,11.16,12.14,13.12,14.10,15.07,16.05,17.03,
19,0.46,1.25,2.12,3.00,3.90,4.83,5.75,6.69,7.63,8.57,9.52,10.47,11.42,12.38,13.34,14.29,15.25,16.21,17.18
