i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.12,,,,,,,,,,,,,,,,,,,
2,9.59,10.58,,,,,,,,,,,,,,,,,,
3,9.07,10.05,10.63,,,,,,,,,,,,,,,,,
4,8.54,9.53,10.11,10.67,,,,,,,,,,,,,,,,
5,8.02,9.00,9.58,10.14,10.68,,,,,,,,,,,,,,,
6,7.49,8.47,9.06,9.61,10.15,10.68,,,,,,,,,,,,,,
7,6.96,7.95,8.53,9.09,9.63,10.16,10.67,,,,,,,,,,,,,
8,6.44,7.42,8.00,8.56,9.10,9.63,10.15,10.66,,,,,,,,,,,,
9,5.91,6.90,7.48,8.04,8.58,9.10,9.62,10.13,10.64,,,,,,,,,,,
10,5.39,6.37,6.95,7.51,8.05,8.58,9.10,9.61,10.11,10.61,,,,,,,,,,
11,4.86,5.84,6.43,6.98,7.52,8.05,8.57,9.08,9.59,10.08,10.58,,,,,,,,,
12,4.33,5.32,5.90,6.46,7.00,7.53,8.04,8.56,9.06,9.56,10.05,10.54,,,,,,,,
13,3.81,4.79,5.37,5.93,6.47,7.00,7.52,8.03,8.53,9.03,9.53,10.02,10.50,,,,,,,
14,3.28,4.27,4.85,5.40,5.95,6.47,6.99,7.50,8.01,8.51,9.00,9.49,9.98,10.46,,,,,,
15,2.75,3.74,4.32,4.88,5.42,5.95,6.47,6.98,7.48,7.98,8.47,8.96,9.45,9.93,10.41,,,,,
16,2.23,3.21,3.79,4.35,4.89,5.42,5.94,6.45,6.95,7.45,7.95,8.44,8.92,9.41,9.89,10.36,,,,
17,1.70,2.68,3.27,3.82,4.36,4.89,5.41,5.92,6.42,6.92,7.42,7.90,8.39,8.87,9.35,9.83,10.31,,,
18,1.18,2.15,2.73,3.28,3.82,4.34,4.86,5.36,5.87,6.36,6.86,7.34,7.83,8.31,8.79,9.26,9.74,10.21,,
19,0.63,1.57,2.12,2.64,3.16,3.67,4.17,4.66,5.15,5.63,6.11,6.59,7.07,7.54,8.01,8.47,8.94,9.40,9.86,
20,0.00,0.78,1.18,1.58,1.98,2.38,2.78,3.18,3.58,3.98,4.38,4.78,5.18,5.58,5.98,6.38,6.78,7.18,7.58,7.98
