i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.50,,,,,,,,,,,,,,,,,,,
2,9.00,9.77,,,,,,,,,,,,,,,,,,
3,8.50,9.27,9.85,,,,,,,,,,,,,,,,,
4,8.00,8.77,9.35,9.90,,,,,,,,,,,,,,,,
5,7.50,8.26,8.85,9.40,9.94,,,,,,,,,,,,,,,
6,6.99,7.76,8.34,8.90,9.44,9.96,,,,,,,,,,,,,,
7,6.49,7.26,7.84,8.40,8.94,9.46,9.98,,,,,,,,,,,,,
8,5.99,6.76,7.34,7.90,8.44,8.96,9.48,9.98,,,,,,,,,,,,
9,5.49,6.26,6.84,7.40,7.93,8.46,8.98,9.48,9.98,,,,,,,,,,,
10,4.99,5.76,6.34,6.89,7.43,7.96,8.47,8.98,9.48,9.98,,,,,,,,,,
11,4.49,5.26,5.84,6.39,6.93,7.46,7.97,8.48,8.98,9.47,9.96,,,,,,,,,
12,3.99,4.75,5.33,5.89,6.43,6.96,7.47,7.98,8.48,8.97,9.46,9.95,,,,,,,,
13,3.48,4.25,4.83,5.39,5.93,6.45,6.97,7.48,7.98,8.47,8.96,9.45,9.93,,,,,,,
14,2.98,3.75,4.33,4.89,5.43,5.95,6.47,6.97,7.48,7.97,8.46,8.95,9.43,9.91,,,,,,
15,2.48,3.25,3.83,4.39,4.93,5.45,5.97,6.47,6.97,7.47,7.96,8.44,8.93,9.41,9.88,,,,,
16,1.98,2.75,3.33,3.89,4.42,4.95,5.46,5.97,6.47,6.97,7.46,7.94,8.42,8.90,9.38,9.85,,,,
17,1.48,2.25,2.83,3.38,3.92,4.44,4.96,5.47,5.97,6.46,6.95,7.44,7.92,8.40,8.87,9.35,9.82,,,
18,0.98,1.74,2.32,2.87,3.40,3.93,4.44,4.94,5.44,5.93,6.42,6.91,7.39,7.86,8.34,8.81,9.28,9.75,,
19,0.46,1.20,1.75,2.28,2.80,3.30,3.80,4.29,4.78,5.26,5.74,6.21,6.68,7.15,7.62,8.08,8.54,9.00,9.46,
20,0.00,0.56,0.96,1.36,1.76,2.16,2.56,2.96,3.36,3.76,4.16,4.56,4.96,5.36,5.76,6.16,6.56,6.96,7.36,7.76
