i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.87,,,,,,,,,,,,,,,,,,,
2,4.61,4.99,,,,,,,,,,,,,,,,,,
3,4.35,4.73,5.22,,,,,,,,,,,,,,,,,
4,4.09,4.47,4.96,5.43,,,,,,,,,,,,,,,,
5,3.83,4.21,4.70,5.17,5.64,,,,,,,,,,,,,,,
6,3.56,3.95,4.44,4.91,5.37,5.83,,,,,,,,,,,,,,
7,3.30,3.69,4.18,4.65,5.11,5.57,6.02,,,,,,,,,,,,,
8,3.04,3.43,3.92,4.39,4.85,5.31,5.76,6.21,,,,,,,,,,,,
9,2.78,3.17,3.66,4.13,4.59,5.05,5.50,5.95,6.39,,,,,,,,,,,
10,2.52,2.91,3.39,3.87,4.33,4.79,5.24,5.69,6.13,6.58,,,,,,,,,,
11,2.26,2.64,3.13,3.61,4.07,4.53,4.98,5.43,5.87,6.32,6.76,,,,,,,,,
12,2.00,2.38,2.87,3.35,3.81,4.27,4.72,5.17,5.61,6.05,6.49,6.93,,,,,,,,
13,1.74,2.12,2.61,3.09,3.55,4.01,4.46,4.91,5.35,5.79,6.23,6.67,7.11,,,,,,,
14,1.48,1.86,2.35,2.82,3.29,3.75,4.20,4.65,5.09,5.53,5.97,6.41,6.85,7.28,,,,,,
15,1.22,1.60,2.09,2.56,3.03,3.48,3.94,4.38,4.83,5.27,5.71,6.15,6.59,7.02,7.46,,,,,
16,0.96,1.34,1.83,2.30,2.77,3.22,3.68,4.12,4.57,5.01,5.45,5.89,6.33,6.76,7.20,7.63,,,,
17,0.70,1.08,1.57,2.04,2.51,2.96,3.41,3.86,4.31,4.75,5.19,5.63,6.07,6.50,6.93,7.37,7.80,,,
18,0.44,0.82,1.31,1.78,2.24,2.70,3.15,3.60,4.04,4.48,4.92,5.36,5.80,6.23,6.67,7.10,7.53,7.97,,
19,0.18,0.55,1.03,1.50,1.96,2.41,2.86,3.30,3.74,4.18,4.62,5.05,5.48,5.92,6.35,6.78,7.21,7.64,8.08,
20,0.00,0.26,0.66,1.06,1.46,1.86,2.26,2.66,3.06,3.46,3.86,4.26,4.66,5.06,5.46,5.86,6.26,6.66,7.06,7.46
