i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.07,,,,,,,,,,,,,,,,,,,
2,9.54,10.46,,,,,,,,,,,,,,,,,,
3,9.02,9.94,10.52,,,,,,,,,,,,,,,,,
4,8.49,9.41,9.99,10.55,,,,,,,,,,,,,,,,
5,7.97,8.88,9.47,10.03,10.57,,,,,,,,,,,,,,,
6,7.44,8.36,8.94,9.50,10.05,10.58,,,,,,,,,,,,,,
7,6.92,7.83,8.42,8.98,9.52,10.05,10.57,,,,,,,,,,,,,
8,6.39,7.31,7.89,8.45,9.00,9.53,10.05,10.56,,,,,,,,,,,,
9,5.87,6.78,7.37,7.93,8.47,9.00,9.52,10.03,10.54,,,,,,,,,,,
10,5.34,6.26,6.84,7.40,7.95,8.48,9.00,9.51,10.01,10.51,,,,,,,,,,
11,4.82,5.73,6.32,6.88,7.42,7.95,8.47,8.98,9.49,9.99,10.48,,,,,,,,,
12,4.29,5.21,5.79,6.35,6.90,7.43,7.95,8.46,8.96,9.46,9.96,10.45,,,,,,,,
13,3.77,4.68,5.27,5.83,6.37,6.90,7.42,7.93,8.44,8.94,9.43,9.92,10.41,,,,,,,
14,3.24,4.16,4.74,5.30,5.85,6.38,6.90,7.41,7.91,8.41,8.91,9.40,9.89,10.37,,,,,,
15,2.72,3.63,4.22,4.78,5.32,5.85,6.37,6.88,7.39,7.89,8.38,8.87,9.36,9.84,10.32,,,,,
16,2.19,3.11,3.69,4.25,4.79,5.32,5.84,6.36,6.86,7.36,7.86,8.35,8.83,9.32,9.80,10.28,,,,
17,1.66,2.58,3.16,3.72,4.27,4.79,5.31,5.83,6.33,6.83,7.33,7.82,8.30,8.79,9.27,9.74,10.22,,,
18,1.14,2.05,2.63,3.18,3.72,4.25,4.76,5.27,5.78,6.27,6.77,7.26,7.74,8.22,8.70,9.18,9.65,10.12,,
19,0.58,1.47,2.02,2.55,3.07,3.58,4.08,4.57,5.06,5.55,6.03,6.51,6.98,7.45,7.92,8.39,8.86,9.32,9.78,
20,0.00,0.71,1.11,1.51,1.91,2.31,2.71,3.11,3.51,3.91,4.31,4.71,5.11,5.51,5.91,6.31,6.71,7.11,7.51,7.91
