i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.79,,,,,,,,,,,,,,,,,,,
2,9.27,10.01,,,,,,,,,,,,,,,,,,
3,8.74,9.49,10.09,,,,,,,,,,,,,,,,,
4,8.22,8.97,9.57,10.14,,,,,,,,,,,,,,,,
5,7.70,8.45,9.04,9.62,10.17,,,,,,,,,,,,,,,
6,7.18,7.93,8.52,9.09,9.65,10.18,,,,,,,,,,,,,,
7,6.66,7.41,8.00,8.57,9.12,9.66,10.19,,,,,,,,,,,,,
8,6.14,6.88,7.48,8.05,8.60,9.14,9.67,10.18,,,,,,,,,,,,
9,5.61,6.36,6.96,7.53,8.08,8.62,9.15,9.66,10.17,,,,,,,,,,,
10,5.09,5.84,6.44,7.01,7.56,8.10,8.62,9.14,9.65,10.16,,,,,,,,,,
11,4.57,5.32,5.91,6.49,7.04,7.58,8.10,8.62,9.13,9.63,10.13,,,,,,,,,
12,4.05,4.80,5.39,5.96,6.52,7.05,7.58,8.10,8.61,9.11,9.61,10.10,,,,,,,,
13,3.53,4.28,4.87,5.44,5.99,6.53,7.06,7.58,8.09,8.59,9.09,9.58,10.07,,,,,,,
14,3.01,3.76,4.35,4.92,5.47,6.01,6.54,7.06,7.57,8.07,8.57,9.06,9.55,10.03,,,,,,
15,2.48,3.23,3.83,4.40,4.95,5.49,6.02,6.53,7.04,7.55,8.04,8.54,9.03,9.51,10.00,,,,,
16,1.96,2.71,3.31,3.88,4.43,4.97,5.49,6.01,6.52,7.02,7.52,8.02,8.51,8.99,9.47,9.95,,,,
17,1.44,2.19,2.78,3.35,3.90,4.44,4.97,5.49,5.99,6.50,7.00,7.49,7.98,8.46,8.94,9.42,9.90,,,
18,0.92,1.66,2.25,2.82,3.37,3.90,4.42,4.94,5.45,5.95,6.44,6.93,7.42,7.91,8.39,8.86,9.34,9.81,,
19,0.41,1.10,1.67,2.21,2.73,3.25,3.76,4.26,4.75,5.24,5.72,6.20,6.68,7.15,7.62,8.09,8.56,9.02,9.49,
20,0.00,0.49,0.89,1.29,1.69,2.09,2.49,2.89,3.29,3.69,4.09,4.49,4.89,5.29,5.69,6.09,6.49,6.89,7.29,7.69
