i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.97,,,,,,,,,,,,,,,,,,
2,0.97,1.89,,,,,,,,,,,,,,,,,
3,0.97,1.89,2.82,,,,,,,,,,,,,,,,
4,0.97,1.89,2.82,3.79,,,,,,,,,,,,,,,
5,0.97,1.89,2.82,3.79,4.76,,,,,,,,,,,,,,
6,0.97,1.89,2.82,3.79,4.76,5.74,,,,,,,,,,,,,
7,0.97,1.89,2.82,3.79,4.76,5.74,6.71,,,,,,,,,,,,
8,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,,,,,,,,,,,
9,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,,,,,,,,,,
10,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,,,,,,,,,
11,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,10.62,,,,,,,,
12,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,10.62,11.61,,,,,,,
13,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,10.62,11.61,12.59,,,,,,
14,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,10.62,11.61,12.59,13.56,,,,,
15,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.69,8.66,9.64,10.62,11.61,12.59,13.56,14.54,,,,
16,0.97,1.89,2.82,3.79,4.76,5.74,6.71,7.68,8.66,9.64,10.62,11.60,12.58,13.56,14.54,15.53,,,
17,0.97,1.88,2.81,3.78,4.75,5.72,6.70,7.67,8.65,9.62,10.61,11.59,12.56,13.54,14.53,15.51,16.48,,
18,0.87,1.81,2.73,3.69,4.66,5.62,6.59,7.57,8.54,9.51,10.48,11.46,12.44,13.41,14.39,15.37,16.35,17.32,
19,0.60,1.45,2.33,3.23,4.15,5.07,6.00,6.94,7.88,8.82,9.78,10.72,11.68,12.63,13.59,14.55,15.51,16.47,17.43
