i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.10,,,,,,,,,,,,,,,,,,,
2,8.62,9.43,,,,,,,,,,,,,,,,,,
3,8.14,8.95,9.52,,,,,,,,,,,,,,,,,
4,7.66,8.47,9.04,9.58,,,,,,,,,,,,,,,,
5,7.18,7.99,8.56,9.11,9.63,,,,,,,,,,,,,,,
6,6.70,7.51,8.08,8.63,9.15,9.67,,,,,,,,,,,,,,
7,6.22,7.03,7.60,8.15,8.67,9.19,9.69,,,,,,,,,,,,,
8,5.74,6.55,7.12,7.67,8.19,8.71,9.21,9.71,,,,,,,,,,,,
9,5.26,6.07,6.64,7.19,7.72,8.23,8.73,9.23,9.72,,,,,,,,,,,
10,4.79,5.59,6.17,6.71,7.24,7.75,8.26,8.75,9.24,9.73,,,,,,,,,,
11,4.31,5.12,5.69,6.23,6.76,7.27,7.78,8.27,8.77,9.25,9.73,,,,,,,,,
12,3.83,4.64,5.21,5.75,6.28,6.79,7.30,7.79,8.29,8.77,9.26,9.73,,,,,,,,
13,3.35,4.16,4.73,5.27,5.80,6.31,6.82,7.32,7.81,8.29,8.78,9.26,9.73,,,,,,,
14,2.87,3.68,4.25,4.79,5.32,5.83,6.34,6.84,7.33,7.81,8.30,8.78,9.25,9.72,,,,,,
15,2.39,3.20,3.77,4.31,4.84,5.35,5.86,6.36,6.85,7.34,7.82,8.30,8.77,9.24,9.71,,,,,
16,1.91,2.72,3.29,3.83,4.36,4.87,5.38,5.88,6.37,6.86,7.34,7.82,8.29,8.76,9.23,9.70,,,,
17,1.43,2.24,2.81,3.35,3.88,4.39,4.90,5.40,5.89,6.37,6.86,7.33,7.81,8.28,8.75,9.22,9.68,,,
18,0.96,1.76,2.32,2.86,3.39,3.90,4.40,4.90,5.39,5.87,6.35,6.83,7.30,7.77,8.24,8.71,9.17,9.64,,
19,0.48,1.25,1.79,2.31,2.81,3.31,3.80,4.28,4.76,5.24,5.71,6.18,6.64,7.11,7.57,8.03,8.48,8.94,9.39,
20,0.00,0.60,1.00,1.40,1.80,2.20,2.60,3.00,3.40,3.80,4.20,4.60,5.00,5.40,5.80,6.20,6.60,7.00,7.40,7.80
