i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.37,,,,,,,,,,,,,,,,,,,
2,6.03,6.53,,,,,,,,,,,,,,,,,,
3,5.69,6.19,6.71,,,,,,,,,,,,,,,,,
4,5.35,5.84,6.36,6.86,,,,,,,,,,,,,,,,
5,5.01,5.50,6.02,6.52,7.01,,,,,,,,,,,,,,,
6,4.67,5.16,5.68,6.18,6.66,7.14,,,,,,,,,,,,,,
7,4.32,4.82,5.34,5.84,6.32,6.80,7.27,,,,,,,,,,,,,
8,3.98,4.48,5.00,5.50,5.98,6.46,6.93,7.39,,,,,,,,,,,,
9,3.64,4.13,4.66,5.15,5.64,6.12,6.59,7.05,7.51,,,,,,,,,,,
10,3.30,3.79,4.31,4.81,5.30,5.77,6.24,6.71,7.17,7.63,,,,,,,,,,
11,2.96,3.45,3.97,4.47,4.96,5.43,5.90,6.37,6.83,7.28,7.74,,,,,,,,,
12,2.62,3.11,3.63,4.13,4.61,5.09,5.56,6.03,6.49,6.94,7.40,7.85,,,,,,,,
13,2.27,2.77,3.29,3.79,4.27,4.75,5.22,5.68,6.14,6.60,7.06,7.51,7.96,,,,,,,
14,1.93,2.43,2.95,3.45,3.93,4.41,4.88,5.34,5.80,6.26,6.71,7.17,7.61,8.06,,,,,,
15,1.59,2.08,2.61,3.10,3.59,4.07,4.54,5.00,5.46,5.92,6.37,6.82,7.27,7.72,8.17,,,,,
16,1.25,1.74,2.26,2.76,3.25,3.72,4.19,4.66,5.12,5.58,6.03,6.48,6.93,7.38,7.82,8.27,,,,
17,0.91,1.40,1.92,2.42,2.91,3.38,3.85,4.32,4.78,5.23,5.69,6.14,6.59,7.04,7.48,7.92,8.37,,,
18,0.57,1.06,1.58,2.07,2.56,3.03,3.50,3.97,4.43,4.88,5.34,5.79,6.24,6.68,7.13,7.57,8.01,8.45,,
19,0.24,0.71,1.22,1.70,2.18,2.64,3.11,3.56,4.02,4.47,4.92,5.36,5.81,6.25,6.69,7.13,7.57,8.01,8.44,
20,0.00,0.33,0.73,1.13,1.53,1.93,2.33,2.73,3.13,3.53,3.93,4.33,4.73,5.13,5.53,5.93,6.33,6.73,7.13,7.53
