i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.79,,,,,,,,,,,,,,,,,,,
2,8.32,8.97,,,,,,,,,,,,,,,,,,
3,7.85,8.50,9.09,,,,,,,,,,,,,,,,,
4,7.38,8.03,8.61,9.16,,,,,,,,,,,,,,,,
5,6.90,7.56,8.14,8.69,9.22,,,,,,,,,,,,,,,
6,6.43,7.08,7.67,8.22,8.75,9.27,,,,,,,,,,,,,,
7,5.96,6.61,7.20,7.75,8.28,8.80,9.31,,,,,,,,,,,,,
8,5.49,6.14,6.72,7.27,7.81,8.32,8.83,9.33,,,,,,,,,,,,
9,5.02,5.67,6.25,6.80,7.33,7.85,8.36,8.86,9.36,,,,,,,,,,,
10,4.54,5.19,5.78,6.33,6.86,7.38,7.89,8.39,8.88,9.37,,,,,,,,,,
11,4.07,4.72,5.31,5.86,6.39,6.91,7.42,7.92,8.41,8.90,9.38,,,,,,,,,
12,3.60,4.25,4.83,5.38,5.92,6.43,6.94,7.44,7.94,8.43,8.91,9.39,,,,,,,,
13,3.13,3.78,4.36,4.91,5.44,5.96,6.47,6.97,7.47,7.95,8.44,8.92,9.39,,,,,,,
14,2.65,3.31,3.89,4.44,4.97,5.49,6.00,6.50,6.99,7.48,7.97,8.45,8.92,9.40,,,,,,
15,2.18,2.83,3.42,3.97,4.50,5.02,5.53,6.03,6.52,7.01,7.49,7.97,8.45,8.92,9.39,,,,,
16,1.71,2.36,2.95,3.49,4.03,4.54,5.05,5.55,6.05,6.54,7.02,7.50,7.98,8.45,8.92,9.39,,,,
17,1.24,1.89,2.47,3.02,3.55,4.07,4.58,5.08,5.57,6.06,6.55,7.02,7.50,7.97,8.44,8.91,9.38,,,
18,0.77,1.41,1.99,2.54,3.07,3.58,4.09,4.59,5.08,5.57,6.05,6.53,7.00,7.48,7.95,8.41,8.88,9.34,,
19,0.32,0.93,1.48,2.00,2.52,3.02,3.51,4.00,4.48,4.96,5.43,5.90,6.36,6.83,7.29,7.75,8.21,8.66,9.12,
20,0.00,0.41,0.81,1.21,1.61,2.01,2.41,2.81,3.21,3.61,4.01,4.41,4.81,5.21,5.61,6.01,6.41,6.81,7.21,7.61
