i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.43,,,,,,,,,,,,,,,,,,
2,0.43,1.41,,,,,,,,,,,,,,,,,
3,0.43,1.41,2.38,,,,,,,,,,,,,,,,
4,0.43,1.41,2.38,3.35,,,,,,,,,,,,,,,
5,0.43,1.41,2.38,3.35,4.33,,,,,,,,,,,,,,
6,0.43,1.41,2.38,3.35,4.33,5.32,,,,,,,,,,,,,
7,0.43,1.41,2.38,3.35,4.33,5.32,6.29,,,,,,,,,,,,
8,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,,,,,,,,,,,
9,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,,,,,,,,,,
10,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,,,,,,,,,
11,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,,,,,,,,
12,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,11.21,,,,,,,
13,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,11.21,12.20,,,,,,
14,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,11.21,12.20,13.19,,,,,
15,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,11.21,12.20,13.19,14.17,,,,
16,0.43,1.41,2.38,3.35,4.33,5.32,6.29,7.28,8.26,9.24,10.23,11.21,12.20,13.19,14.17,15.15,,,
17,0.42,1.41,2.38,3.35,4.33,5.31,6.29,7.28,8.26,9.24,10.22,11.21,12.20,13.18,14.17,15.15,16.14,,
18,0.42,1.39,2.37,3.33,4.32,5.29,6.27,7.25,8.23,9.22,10.20,11.19,12.17,13.15,14.14,15.12,16.11,17.12,
19,0.34,1.27,2.21,3.17,4.13,5.09,6.06,7.03,8.00,8.97,9.95,10.93,11.90,12.88,13.86,14.84,15.81,16.79,17.90
