i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.81,,,,,,,,,,,,,,,,,,,
2,9.29,10.05,,,,,,,,,,,,,,,,,,
3,8.77,9.53,10.12,,,,,,,,,,,,,,,,,
4,8.25,9.01,9.60,10.17,,,,,,,,,,,,,,,,
5,7.73,8.49,9.08,9.65,10.20,,,,,,,,,,,,,,,
6,7.20,7.97,8.56,9.13,9.68,10.22,,,,,,,,,,,,,,
7,6.68,7.45,8.04,8.61,9.16,9.69,10.22,,,,,,,,,,,,,
8,6.16,6.92,7.51,8.08,8.64,9.17,9.70,10.21,,,,,,,,,,,,
9,5.64,6.40,6.99,7.56,8.11,8.65,9.18,9.69,10.20,,,,,,,,,,,
10,5.12,5.88,6.47,7.04,7.59,8.13,8.65,9.17,9.68,10.18,,,,,,,,,,
11,4.60,5.36,5.95,6.52,7.07,7.61,8.13,8.65,9.16,9.66,10.16,,,,,,,,,
12,4.08,4.84,5.43,6.00,6.55,7.09,7.61,8.13,8.64,9.14,9.64,10.13,,,,,,,,
13,3.55,4.32,4.91,5.48,6.03,6.56,7.09,7.61,8.12,8.62,9.12,9.61,10.10,,,,,,,
14,3.03,3.79,4.38,4.95,5.51,6.04,6.57,7.09,7.59,8.10,8.60,9.09,9.58,10.06,,,,,,
15,2.51,3.27,3.86,4.43,4.98,5.52,6.05,6.56,7.07,7.58,8.07,8.57,9.06,9.54,10.02,,,,,
16,1.99,2.75,3.34,3.91,4.46,5.00,5.52,6.04,6.55,7.05,7.55,8.04,8.53,9.02,9.50,9.98,,,,
17,1.47,2.23,2.82,3.39,3.94,4.47,5.00,5.52,6.02,6.53,7.02,7.52,8.01,8.49,8.97,9.45,9.93,,,
18,0.95,1.70,2.29,2.85,3.40,3.93,4.45,4.97,5.48,5.98,6.47,6.96,7.45,7.93,8.41,8.89,9.37,9.84,,
19,0.42,1.13,1.70,2.24,2.77,3.28,3.79,4.29,4.78,5.27,5.75,6.23,6.71,7.18,7.65,8.12,8.58,9.05,9.51,
20,0.00,0.51,0.91,1.31,1.71,2.11,2.51,2.91,3.31,3.71,4.11,4.51,4.91,5.31,5.71,6.11,6.51,6.91,7.31,7.71
