i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.80,,,,,,,,,,,,,,,,,,,
2,9.28,10.22,,,,,,,,,,,,,,,,,,
3,8.77,9.71,10.28,,,,,,,,,,,,,,,,,
4,8.26,9.20,9.77,10.33,,,,,,,,,,,,,,,,
5,7.75,8.68,9.26,9.82,10.35,,,,,,,,,,,,,,,
6,7.24,8.17,8.75,9.30,9.84,10.36,,,,,,,,,,,,,,
7,6.73,7.66,8.24,8.79,9.33,9.85,10.37,,,,,,,,,,,,,
8,6.22,7.15,7.73,8.28,8.82,9.34,9.85,10.36,,,,,,,,,,,,
9,5.71,6.64,7.22,7.77,8.31,8.83,9.34,9.85,10.35,,,,,,,,,,,
10,5.19,6.13,6.71,7.26,7.79,8.32,8.83,9.34,9.84,10.33,,,,,,,,,,
11,4.68,5.62,6.19,6.75,7.28,7.81,8.32,8.83,9.33,9.82,10.31,,,,,,,,,
12,4.17,5.10,5.68,6.24,6.77,7.30,7.81,8.32,8.82,9.31,9.80,10.29,,,,,,,,
13,3.66,4.59,5.17,5.72,6.26,6.78,7.30,7.80,8.31,8.80,9.29,9.78,10.26,,,,,,,
14,3.15,4.08,4.66,5.21,5.75,6.27,6.79,7.29,7.79,8.29,8.78,9.27,9.75,10.23,,,,,,
15,2.64,3.57,4.15,4.70,5.24,5.76,6.28,6.78,7.28,7.78,8.27,8.75,9.24,9.72,10.19,,,,,
16,2.13,3.06,3.64,4.19,4.73,5.25,5.76,6.27,6.77,7.27,7.76,8.24,8.72,9.20,9.68,10.16,,,,
17,1.61,2.55,3.12,3.68,4.21,4.73,5.25,5.75,6.25,6.75,7.24,7.72,8.21,8.69,9.16,9.64,10.11,,,
18,1.11,2.03,2.60,3.15,3.68,4.20,4.71,5.22,5.72,6.21,6.70,7.18,7.66,8.14,8.62,9.09,9.56,10.03,,
19,0.58,1.48,2.02,2.54,3.05,3.56,4.05,4.54,5.03,5.51,5.99,6.46,6.93,7.40,7.87,8.33,8.80,9.26,9.72,
20,0.00,0.73,1.13,1.53,1.93,2.33,2.73,3.13,3.53,3.93,4.33,4.73,5.13,5.53,5.93,6.33,6.73,7.13,7.53,7.93
