i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.05,,,,,,,,,,,,,,,,,,,
2,8.58,9.33,,,,,,,,,,,,,,,,,,
3,8.10,8.85,9.43,,,,,,,,,,,,,,,,,
4,7.62,8.38,8.95,9.49,,,,,,,,,,,,,,,,
5,7.14,7.90,8.47,9.02,9.54,,,,,,,,,,,,,,,
6,6.66,7.42,7.99,8.54,9.07,9.58,,,,,,,,,,,,,,
7,6.19,6.94,7.51,8.06,8.59,9.10,9.61,,,,,,,,,,,,,
8,5.71,6.46,7.04,7.58,8.11,8.63,9.13,9.63,,,,,,,,,,,,
9,5.23,5.99,6.56,7.10,7.63,8.15,8.65,9.15,9.64,,,,,,,,,,,
10,4.75,5.51,6.08,6.63,7.15,7.67,8.18,8.67,9.17,9.65,,,,,,,,,,
11,4.27,5.03,5.60,6.15,6.68,7.19,7.70,8.20,8.69,9.18,9.66,,,,,,,,,
12,3.80,4.55,5.12,5.67,6.20,6.71,7.22,7.72,8.21,8.70,9.18,9.66,,,,,,,,
13,3.32,4.07,4.65,5.19,5.72,6.23,6.74,7.24,7.73,8.22,8.70,9.18,9.66,,,,,,,
14,2.84,3.60,4.17,4.71,5.24,5.76,6.26,6.76,7.25,7.74,8.22,8.70,9.18,9.65,,,,,,
15,2.36,3.12,3.69,4.24,4.76,5.28,5.78,6.28,6.78,7.26,7.75,8.22,8.70,9.17,9.64,,,,,
16,1.88,2.64,3.21,3.76,4.28,4.80,5.31,5.80,6.30,6.78,7.27,7.75,8.22,8.69,9.16,9.63,,,,
17,1.41,2.16,2.73,3.28,3.80,4.32,4.83,5.32,5.82,6.30,6.79,7.26,7.74,8.21,8.68,9.15,9.61,,,
18,0.93,1.68,2.25,2.79,3.31,3.83,4.33,4.83,5.32,5.80,6.28,6.76,7.24,7.71,8.18,8.64,9.11,9.57,,
19,0.44,1.18,1.72,2.24,2.74,3.24,3.73,4.22,4.70,5.17,5.64,6.11,6.58,7.04,7.50,7.96,8.42,8.88,9.33,
20,0.00,0.56,0.96,1.36,1.76,2.16,2.56,2.96,3.36,3.76,4.16,4.56,4.96,5.36,5.76,6.16,6.56,6.96,7.36,7.76
