i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.04,,,,,,,,,,,,,,,,,,,
2,5.72,6.22,,,,,,,,,,,,,,,,,,
3,5.39,5.90,6.41,,,,,,,,,,,,,,,,,
4,5.07,5.58,6.09,6.58,,,,,,,,,,,,,,,,
5,4.75,5.26,5.77,6.26,6.74,,,,,,,,,,,,,,,
6,4.43,4.94,5.44,5.94,6.42,6.89,,,,,,,,,,,,,,
7,4.10,4.61,5.12,5.61,6.09,6.56,7.03,,,,,,,,,,,,,
8,3.78,4.29,4.80,5.29,5.77,6.24,6.71,7.17,,,,,,,,,,,,
9,3.46,3.97,4.48,4.97,5.45,5.92,6.38,6.84,7.30,,,,,,,,,,,
10,3.14,3.65,4.16,4.65,5.13,5.60,6.06,6.52,6.98,7.43,,,,,,,,,,
11,2.81,3.32,3.83,4.32,4.80,5.27,5.74,6.20,6.66,7.11,7.56,,,,,,,,,
12,2.49,3.00,3.51,4.00,4.48,4.95,5.42,5.88,6.33,6.79,7.24,7.69,,,,,,,,
13,2.17,2.68,3.19,3.68,4.16,4.63,5.10,5.56,6.01,6.46,6.92,7.36,7.81,,,,,,,
14,1.85,2.36,2.87,3.36,3.84,4.31,4.77,5.23,5.69,6.14,6.59,7.04,7.49,7.93,,,,,,
15,1.53,2.03,2.54,3.04,3.51,3.99,4.45,4.91,5.37,5.82,6.27,6.72,7.16,7.61,8.05,,,,,
16,1.20,1.71,2.22,2.71,3.19,3.66,4.13,4.59,5.04,5.50,5.95,6.40,6.84,7.29,7.73,8.17,,,,
17,0.88,1.39,1.90,2.39,2.87,3.34,3.81,4.27,4.72,5.17,5.63,6.07,6.52,6.96,7.41,7.85,8.29,,,
18,0.56,1.07,1.57,2.06,2.54,3.01,3.48,3.94,4.39,4.84,5.29,5.74,6.19,6.63,7.07,7.51,7.95,8.39,,
19,0.25,0.74,1.23,1.71,2.18,2.65,3.10,3.56,4.01,4.46,4.90,5.35,5.79,6.23,6.67,7.10,7.54,7.97,8.41,
20,0.00,0.36,0.76,1.16,1.56,1.96,2.36,2.76,3.16,3.56,3.96,4.36,4.76,5.16,5.56,5.96,6.36,6.76,7.16,7.56
