i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.76,,,,,,,,,,,,,,,,,,
2,0.76,1.73,,,,,,,,,,,,,,,,,
3,0.76,1.73,2.67,,,,,,,,,,,,,,,,
4,0.76,1.73,2.67,3.63,,,,,,,,,,,,,,,
5,0.76,1.73,2.67,3.63,4.61,,,,,,,,,,,,,,
6,0.76,1.73,2.67,3.63,4.61,5.58,,,,,,,,,,,,,
7,0.76,1.73,2.67,3.63,4.61,5.58,6.55,,,,,,,,,,,,
8,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,,,,,,,,,,,
9,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,,,,,,,,,,
10,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,,,,,,,,,
11,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,,,,,,,,
12,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,11.46,,,,,,,
13,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,11.46,12.44,,,,,,
14,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,11.46,12.44,13.41,,,,,
15,0.76,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,11.46,12.44,13.41,14.39,,,,
16,0.75,1.73,2.67,3.63,4.61,5.58,6.55,7.54,8.52,9.49,10.47,11.46,12.44,13.41,14.39,15.38,,,
17,0.74,1.72,2.66,3.62,4.59,5.58,6.54,7.53,8.51,9.48,10.46,11.44,12.43,13.40,14.38,15.37,16.34,,
18,0.71,1.68,2.60,3.56,4.53,5.50,6.47,7.45,8.41,9.39,10.38,11.35,12.32,13.30,14.29,15.27,16.25,17.23,
19,0.53,1.38,2.27,3.17,4.11,5.04,5.97,6.92,7.88,8.82,9.79,10.73,11.70,12.65,13.62,14.59,15.54,16.52,17.48
