i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.10,,,,,,,,,,,,,,,,,,
2,1.10,2.01,,,,,,,,,,,,,,,,,
3,1.10,2.01,2.98,,,,,,,,,,,,,,,,
4,1.10,2.01,2.98,3.96,,,,,,,,,,,,,,,
5,1.10,2.01,2.98,3.96,4.94,,,,,,,,,,,,,,
6,1.10,2.01,2.98,3.96,4.94,5.91,,,,,,,,,,,,,
7,1.10,2.01,2.98,3.96,4.94,5.91,6.89,,,,,,,,,,,,
8,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,,,,,,,,,,,
9,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,,,,,,,,,,
10,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,,,,,,,,,
11,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,10.80,,,,,,,,
12,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,10.80,11.78,,,,,,,
13,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,10.80,11.78,12.76,,,,,,
14,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,10.80,11.78,12.76,13.74,,,,,
15,1.10,2.01,2.98,3.96,4.94,5.91,6.89,7.86,8.84,9.82,10.80,11.78,12.76,13.74,14.72,,,,
16,1.10,2.01,2.98,3.96,4.93,5.91,6.89,7.86,8.84,9.82,10.80,11.78,12.76,13.74,14.72,15.70,,,
17,1.09,2.00,2.97,3.95,4.92,5.90,6.87,7.85,8.82,9.80,10.78,11.76,12.74,13.72,14.70,15.68,16.66,,
18,1.05,1.93,2.88,3.86,4.83,5.79,6.76,7.74,8.71,9.68,10.66,11.63,12.61,13.59,14.56,15.54,16.52,17.50,
19,0.72,1.59,2.48,3.39,4.30,5.23,6.16,7.10,8.04,8.99,9.94,10.89,11.84,12.80,13.76,14.72,15.68,16.64,17.60
