i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.18,,,,,,,,,,,,,,,,,,
2,1.18,2.06,,,,,,,,,,,,,,,,,
3,1.18,2.06,3.01,,,,,,,,,,,,,,,,
4,1.18,2.06,3.01,3.98,,,,,,,,,,,,,,,
5,1.18,2.06,3.01,3.98,4.96,,,,,,,,,,,,,,
6,1.18,2.06,3.01,3.98,4.96,5.93,,,,,,,,,,,,,
7,1.18,2.06,3.01,3.98,4.96,5.93,6.91,,,,,,,,,,,,
8,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,,,,,,,,,,,
9,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,,,,,,,,,,
10,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,,,,,,,,,
11,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,10.82,,,,,,,,
12,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,10.82,11.79,,,,,,,
13,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,10.82,11.79,12.77,,,,,,
14,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,10.82,11.79,12.77,13.76,,,,,
15,1.18,2.06,3.01,3.98,4.96,5.93,6.91,7.88,8.86,9.84,10.81,11.79,12.77,13.75,14.74,,,,
16,1.18,2.06,3.01,3.98,4.95,5.93,6.90,7.88,8.85,9.83,10.81,11.79,12.77,13.75,14.73,15.71,,,
17,1.17,2.05,3.00,3.97,4.94,5.91,6.89,7.86,8.84,9.81,10.79,11.77,12.75,13.73,14.71,15.69,16.67,,
18,1.12,1.97,2.90,3.86,4.83,5.80,6.76,7.73,8.70,9.68,10.65,11.63,12.60,13.58,14.56,15.53,16.51,17.49,
19,0.72,1.58,2.46,3.36,4.27,5.19,6.12,7.05,7.99,8.93,9.87,10.82,11.77,12.73,13.68,14.64,15.60,16.56,17.52
