i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.80,,,,,,,,,,,,,,,,,,,
2,9.28,10.05,,,,,,,,,,,,,,,,,,
3,8.76,9.53,10.12,,,,,,,,,,,,,,,,,
4,8.24,9.01,9.60,10.17,,,,,,,,,,,,,,,,
5,7.72,8.49,9.08,9.65,10.20,,,,,,,,,,,,,,,
6,7.20,7.97,8.56,9.13,9.68,10.21,,,,,,,,,,,,,,
7,6.68,7.45,8.04,8.61,9.16,9.69,10.22,,,,,,,,,,,,,
8,6.16,6.93,7.52,8.09,8.64,9.17,9.70,10.21,,,,,,,,,,,,
9,5.64,6.41,7.00,7.57,8.12,8.65,9.18,9.69,10.20,,,,,,,,,,,
10,5.12,5.89,6.48,7.05,7.60,8.13,8.66,9.17,9.68,10.18,,,,,,,,,,
11,4.60,5.37,5.96,6.53,7.08,7.61,8.14,8.65,9.16,9.66,10.16,,,,,,,,,
12,4.08,4.85,5.44,6.01,6.56,7.09,7.62,8.13,8.64,9.14,9.64,10.13,,,,,,,,
13,3.56,4.33,4.92,5.49,6.04,6.57,7.10,7.61,8.12,8.62,9.12,9.61,10.10,,,,,,,
14,3.04,3.81,4.40,4.97,5.52,6.05,6.58,7.09,7.60,8.10,8.60,9.09,9.58,10.06,,,,,,
15,2.52,3.29,3.88,4.45,5.00,5.53,6.06,6.57,7.08,7.58,8.08,8.57,9.06,9.54,10.03,,,,,
16,2.00,2.77,3.36,3.93,4.48,5.01,5.54,6.05,6.56,7.06,7.56,8.05,8.54,9.02,9.51,9.98,,,,
17,1.48,2.25,2.84,3.41,3.95,4.49,5.01,5.53,6.04,6.54,7.03,7.53,8.01,8.50,8.98,9.46,9.93,,,
18,0.97,1.73,2.31,2.87,3.42,3.95,4.47,4.98,5.49,5.99,6.48,6.97,7.46,7.94,8.42,8.90,9.37,9.85,,
19,0.44,1.16,1.72,2.26,2.79,3.30,3.81,4.30,4.79,5.28,5.76,6.24,6.72,7.19,7.66,8.13,8.60,9.06,9.52,
20,0.00,0.53,0.93,1.33,1.73,2.13,2.53,2.93,3.33,3.73,4.13,4.53,4.93,5.33,5.73,6.13,6.53,6.93,7.33,7.73
