i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.95,,,,,,,,,,,,,,,,,,
2,0.95,1.91,,,,,,,,,,,,,,,,,
3,0.95,1.91,2.84,,,,,,,,,,,,,,,,
4,0.95,1.91,2.84,3.80,,,,,,,,,,,,,,,
5,0.95,1.91,2.84,3.80,4.76,,,,,,,,,,,,,,
6,0.95,1.91,2.84,3.80,4.76,5.73,,,,,,,,,,,,,
7,0.95,1.91,2.84,3.80,4.76,5.73,6.71,,,,,,,,,,,,
8,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,,,,,,,,,,,
9,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,,,,,,,,,,
10,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,9.63,,,,,,,,,
11,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,9.63,10.61,,,,,,,,
12,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,9.63,10.61,11.59,,,,,,,
13,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,9.63,10.61,11.59,12.57,,,,,,
14,0.95,1.91,2.84,3.80,4.76,5.73,6.71,7.68,8.66,9.63,10.61,11.59,12.57,13.55,,,,,
15,0.95,1.91,2.83,3.80,4.76,5.73,6.71,7.68,8.66,9.63,10.61,11.59,12.57,13.55,14.53,,,,
16,0.95,1.91,2.83,3.79,4.76,5.73,6.70,7.68,8.65,9.63,10.61,11.59,12.57,13.55,14.53,15.51,,,
17,0.94,1.90,2.82,3.78,4.75,5.72,6.69,7.66,8.64,9.61,10.59,11.57,12.55,13.53,14.51,15.49,16.47,,
18,0.88,1.83,2.73,3.68,4.64,5.60,6.57,7.54,8.51,9.48,10.45,11.43,12.40,13.38,14.36,15.33,16.31,17.29,
19,0.59,1.43,2.29,3.19,4.09,5.01,5.93,6.86,7.80,8.74,9.68,10.63,11.58,12.53,13.49,14.44,15.40,16.36,17.32
