i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.91,,,,,,,,,,,,,,,,,,,
2,5.60,6.06,,,,,,,,,,,,,,,,,,
3,5.28,5.75,6.26,,,,,,,,,,,,,,,,,
4,4.96,5.43,5.94,6.43,,,,,,,,,,,,,,,,
5,4.65,5.12,5.63,6.12,6.59,,,,,,,,,,,,,,,
6,4.33,4.80,5.31,5.80,6.28,6.75,,,,,,,,,,,,,,
7,4.01,4.48,4.99,5.48,5.96,6.43,6.90,,,,,,,,,,,,,
8,3.70,4.17,4.68,5.17,5.64,6.11,6.58,7.04,,,,,,,,,,,,
9,3.38,3.85,4.36,4.85,5.33,5.80,6.26,6.72,7.18,,,,,,,,,,,
10,3.06,3.53,4.04,4.53,5.01,5.48,5.95,6.41,6.86,7.31,,,,,,,,,,
11,2.75,3.22,3.73,4.22,4.69,5.17,5.63,6.09,6.54,7.00,7.45,,,,,,,,,
12,2.43,2.90,3.41,3.90,4.38,4.85,5.31,5.77,6.23,6.68,7.13,7.58,,,,,,,,
13,2.12,2.58,3.09,3.58,4.06,4.53,5.00,5.46,5.91,6.36,6.81,7.26,7.71,,,,,,,
14,1.80,2.27,2.78,3.27,3.75,4.22,4.68,5.14,5.60,6.05,6.50,6.94,7.39,7.83,,,,,,
15,1.48,1.95,2.46,2.95,3.43,3.90,4.36,4.82,5.28,5.73,6.18,6.63,7.07,7.52,7.96,,,,,
16,1.17,1.63,2.14,2.63,3.11,3.58,4.05,4.51,4.96,5.41,5.86,6.31,6.76,7.20,7.64,8.08,,,,
17,0.85,1.32,1.83,2.32,2.80,3.27,3.73,4.19,4.64,5.10,5.55,5.99,6.44,6.88,7.32,7.77,8.20,,,
18,0.53,1.00,1.51,2.00,2.47,2.94,3.41,3.87,4.32,4.77,5.22,5.67,6.11,6.56,7.00,7.44,7.88,8.32,,
19,0.23,0.68,1.17,1.65,2.12,2.59,3.04,3.50,3.95,4.39,4.84,5.28,5.72,6.16,6.60,7.04,7.47,7.91,8.34,
20,0.00,0.32,0.72,1.12,1.52,1.92,2.32,2.72,3.12,3.52,3.92,4.32,4.72,5.12,5.52,5.92,6.32,6.72,7.12,7.52
