i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.57,,,,,,,,,,,,,,,,,,,
2,8.11,8.83,,,,,,,,,,,,,,,,,,
3,7.66,8.38,8.94,,,,,,,,,,,,,,,,,
4,7.20,7.92,8.49,9.02,,,,,,,,,,,,,,,,
5,6.75,7.47,8.03,8.57,9.09,,,,,,,,,,,,,,,
6,6.30,7.02,7.58,8.12,8.64,9.14,,,,,,,,,,,,,,
7,5.84,6.56,7.12,7.66,8.18,8.69,9.19,,,,,,,,,,,,,
8,5.39,6.11,6.67,7.21,7.73,8.23,8.73,9.22,,,,,,,,,,,,
9,4.93,5.65,6.22,6.75,7.27,7.78,8.28,8.77,9.25,,,,,,,,,,,
10,4.48,5.20,5.76,6.30,6.82,7.33,7.82,8.31,8.80,9.28,,,,,,,,,,
11,4.02,4.74,5.31,5.84,6.36,6.87,7.37,7.86,8.35,8.83,9.30,,,,,,,,,
12,3.57,4.29,4.85,5.39,5.91,6.42,6.92,7.41,7.89,8.37,8.85,9.32,,,,,,,,
13,3.12,3.84,4.40,4.94,5.46,5.96,6.46,6.95,7.44,7.92,8.39,8.87,9.34,,,,,,,
14,2.66,3.38,3.94,4.48,5.00,5.51,6.01,6.50,6.98,7.46,7.94,8.41,8.88,9.35,,,,,,
15,2.21,2.93,3.49,4.03,4.55,5.05,5.55,6.04,6.53,7.01,7.49,7.96,8.43,8.90,9.36,,,,,
16,1.75,2.47,3.04,3.57,4.09,4.60,5.10,5.59,6.07,6.55,7.03,7.50,7.97,8.44,8.91,9.37,,,,
17,1.30,2.02,2.58,3.12,3.64,4.14,4.64,5.13,5.62,6.10,6.57,7.05,7.52,7.98,8.45,8.91,9.37,,,
18,0.85,1.56,2.12,2.65,3.17,3.68,4.17,4.66,5.15,5.63,6.10,6.57,7.04,7.51,7.97,8.43,8.89,9.35,,
19,0.40,1.09,1.62,2.14,2.64,3.13,3.61,4.09,4.57,5.04,5.50,5.97,6.43,6.89,7.35,7.80,8.25,8.71,9.16,
20,0.00,0.52,0.92,1.32,1.72,2.12,2.52,2.92,3.32,3.72,4.12,4.52,4.92,5.32,5.72,6.12,6.52,6.92,7.32,7.72
