i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.87,,,,,,,,,,,,,,,,,,
2,0.87,1.86,,,,,,,,,,,,,,,,,
3,0.87,1.86,2.74,,,,,,,,,,,,,,,,
4,0.87,1.86,2.74,3.69,,,,,,,,,,,,,,,
5,0.87,1.86,2.74,3.69,4.64,,,,,,,,,,,,,,
6,0.87,1.86,2.74,3.69,4.64,5.61,,,,,,,,,,,,,
7,0.87,1.86,2.74,3.69,4.64,5.61,6.58,,,,,,,,,,,,
8,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,,,,,,,,,,,
9,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,,,,,,,,,,
10,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,9.50,,,,,,,,,
11,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,9.50,10.48,,,,,,,,
12,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,9.50,10.48,11.46,,,,,,,
13,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,9.50,10.48,11.46,12.44,,,,,,
14,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.53,9.50,10.48,11.46,12.44,13.42,,,,,
15,0.87,1.86,2.74,3.69,4.64,5.61,6.58,7.55,8.52,9.50,10.48,11.46,12.44,13.42,14.40,,,,
16,0.87,1.86,2.73,3.68,4.64,5.60,6.57,7.54,8.52,9.49,10.47,11.45,12.43,13.41,14.39,15.37,,,
17,0.86,1.85,2.72,3.67,4.63,5.59,6.55,7.53,8.50,9.47,10.45,11.43,12.41,13.39,14.37,15.35,16.33,,
18,0.78,1.77,2.62,3.56,4.50,5.46,6.42,7.38,8.35,9.32,10.29,11.27,12.24,13.22,14.20,15.17,16.15,17.13,
19,0.53,1.32,2.16,3.04,3.93,4.83,5.75,6.67,7.60,8.54,9.48,10.42,11.37,12.32,13.27,14.22,15.17,16.13,17.09
