i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.99,,,,,,,,,,,,,,,,,,
2,0.99,1.89,,,,,,,,,,,,,,,,,
3,0.99,1.89,2.84,,,,,,,,,,,,,,,,
4,0.99,1.89,2.84,3.82,,,,,,,,,,,,,,,
5,0.99,1.89,2.84,3.82,4.79,,,,,,,,,,,,,,
6,0.99,1.89,2.84,3.82,4.79,5.77,,,,,,,,,,,,,
7,0.99,1.89,2.84,3.82,4.79,5.77,6.75,,,,,,,,,,,,
8,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,,,,,,,,,,,
9,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,,,,,,,,,,
10,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,,,,,,,,,
11,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,10.66,,,,,,,,
12,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,10.66,11.64,,,,,,,
13,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,10.66,11.64,12.62,,,,,,
14,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,10.66,11.64,12.62,13.60,,,,,
15,0.99,1.89,2.84,3.82,4.79,5.77,6.75,7.72,8.70,9.68,10.66,11.64,12.62,13.60,14.58,,,,
16,0.99,1.89,2.84,3.82,4.79,5.77,6.74,7.72,8.70,9.68,10.66,11.64,12.62,13.60,14.58,15.56,,,
17,0.98,1.88,2.83,3.81,4.78,5.76,6.73,7.71,8.69,9.66,10.64,11.62,12.60,13.58,14.56,15.54,16.53,,
18,0.94,1.82,2.76,3.73,4.70,5.67,6.64,7.61,8.58,9.56,10.53,11.51,12.49,13.46,14.44,15.42,16.40,17.38,
19,0.63,1.49,2.39,3.29,4.22,5.15,6.08,7.02,7.97,8.92,9.87,10.82,11.78,12.73,13.69,14.65,15.62,16.58,17.54
