i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.71,,,,,,,,,,,,,,,,,,
2,0.71,1.65,,,,,,,,,,,,,,,,,
3,0.71,1.65,2.61,,,,,,,,,,,,,,,,
4,0.71,1.65,2.61,3.56,,,,,,,,,,,,,,,
5,0.71,1.65,2.61,3.56,4.53,,,,,,,,,,,,,,
6,0.71,1.65,2.61,3.56,4.53,5.50,,,,,,,,,,,,,
7,0.71,1.65,2.61,3.56,4.53,5.50,6.47,,,,,,,,,,,,
8,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,,,,,,,,,,,
9,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,,,,,,,,,,
10,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,9.39,,,,,,,,,
11,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,9.39,10.37,,,,,,,,
12,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,9.39,10.37,11.35,,,,,,,
13,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,9.39,10.37,11.35,12.33,,,,,,
14,0.71,1.65,2.61,3.56,4.53,5.50,6.47,7.44,8.42,9.39,10.37,11.35,12.33,13.31,,,,,
15,0.71,1.65,2.61,3.56,4.53,5.50,6.46,7.44,8.42,9.39,10.37,11.35,12.33,13.31,14.29,,,,
16,0.71,1.65,2.61,3.56,4.53,5.49,6.46,7.44,8.41,9.39,10.37,11.35,12.33,13.31,14.29,15.27,,,
17,0.71,1.64,2.60,3.56,4.51,5.48,6.45,7.43,8.40,9.38,10.36,11.34,12.31,13.29,14.28,15.26,16.24,,
18,0.66,1.57,2.54,3.48,4.43,5.39,6.36,7.33,8.30,9.28,10.25,11.22,12.20,13.18,14.16,15.13,16.11,17.09,
19,0.48,1.29,2.16,3.06,3.96,4.89,5.82,6.76,7.70,8.64,9.60,10.55,11.50,12.46,13.41,14.38,15.34,16.30,17.26
