i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.06,,,,,,,,,,,,,,,,,,
2,1.06,1.93,,,,,,,,,,,,,,,,,
3,1.06,1.93,2.88,,,,,,,,,,,,,,,,
4,1.06,1.93,2.88,3.85,,,,,,,,,,,,,,,
5,1.06,1.93,2.88,3.85,4.83,,,,,,,,,,,,,,
6,1.06,1.93,2.88,3.85,4.83,5.80,,,,,,,,,,,,,
7,1.06,1.93,2.88,3.85,4.83,5.80,6.78,,,,,,,,,,,,
8,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,,,,,,,,,,,
9,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,,,,,,,,,,
10,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,,,,,,,,,
11,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,10.69,,,,,,,,
12,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,10.69,11.66,,,,,,,
13,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,10.69,11.66,12.64,,,,,,
14,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,10.69,11.66,12.64,13.62,,,,,
15,1.06,1.93,2.88,3.85,4.83,5.80,6.78,7.75,8.72,9.71,10.69,11.66,12.64,13.62,14.61,,,,
16,1.06,1.93,2.88,3.85,4.82,5.79,6.77,7.75,8.72,9.71,10.68,11.66,12.64,13.62,14.61,15.59,,,
17,1.05,1.93,2.87,3.84,4.81,5.79,6.76,7.74,8.71,9.69,10.66,11.64,12.62,13.61,14.59,15.56,16.55,,
18,1.01,1.85,2.78,3.75,4.71,5.68,6.65,7.62,8.59,9.56,10.54,11.52,12.49,13.47,14.45,15.43,16.41,17.38,
19,0.64,1.49,2.38,3.28,4.20,5.12,6.05,6.99,7.92,8.87,9.82,10.77,11.72,12.68,13.63,14.59,15.55,16.51,17.47
