i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.52,,,,,,,,,,,,,,,,,,
2,0.52,1.49,,,,,,,,,,,,,,,,,
3,0.52,1.49,2.46,,,,,,,,,,,,,,,,
4,0.52,1.49,2.46,3.44,,,,,,,,,,,,,,,
5,0.52,1.49,2.46,3.44,4.42,,,,,,,,,,,,,,
6,0.52,1.49,2.46,3.44,4.42,5.40,,,,,,,,,,,,,
7,0.52,1.49,2.46,3.44,4.42,5.40,6.38,,,,,,,,,,,,
8,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,,,,,,,,,,,
9,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,,,,,,,,,,
10,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,,,,,,,,,
11,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,10.31,,,,,,,,
12,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,10.31,11.30,,,,,,,
13,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,10.31,11.30,12.29,,,,,,
14,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,10.31,11.30,12.29,13.28,,,,,
15,0.52,1.49,2.46,3.44,4.42,5.40,6.38,7.37,8.35,9.33,10.31,11.30,12.29,13.28,14.26,,,,
16,0.52,1.49,2.46,3.44,4.42,5.39,6.38,7.37,8.35,9.33,10.31,11.29,12.29,13.28,14.26,15.24,,,
17,0.52,1.49,2.46,3.44,4.42,5.39,6.38,7.37,8.35,9.32,10.31,11.29,12.29,13.27,14.26,15.24,16.23,,
18,0.51,1.48,2.44,3.42,4.39,5.38,6.36,7.33,8.32,9.30,10.29,11.28,12.26,13.24,14.22,15.21,16.20,17.23,
19,0.42,1.35,2.29,3.25,4.21,5.17,6.14,7.12,8.09,9.06,10.04,11.01,11.98,12.96,13.95,14.93,15.90,16.90,17.90
