i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.04,,,,,,,,,,,,,,,,,,,
2,5.72,6.23,,,,,,,,,,,,,,,,,,
3,5.39,5.91,6.42,,,,,,,,,,,,,,,,,
4,5.07,5.58,6.09,6.58,,,,,,,,,,,,,,,,
5,4.75,5.26,5.77,6.26,6.74,,,,,,,,,,,,,,,
6,4.43,4.94,5.45,5.94,6.42,6.89,,,,,,,,,,,,,,
7,4.11,4.62,5.13,5.62,6.10,6.57,7.03,,,,,,,,,,,,,
8,3.78,4.30,4.80,5.30,5.77,6.25,6.71,7.17,,,,,,,,,,,,
9,3.46,3.97,4.48,4.97,5.45,5.92,6.39,6.85,7.31,,,,,,,,,,,
10,3.14,3.65,4.16,4.65,5.13,5.60,6.07,6.53,6.98,7.44,,,,,,,,,,
11,2.82,3.33,3.84,4.33,4.81,5.28,5.74,6.20,6.66,7.11,7.56,,,,,,,,,
12,2.49,3.01,3.52,4.01,4.49,4.96,5.42,5.88,6.34,6.79,7.24,7.69,,,,,,,,
13,2.17,2.68,3.19,3.68,4.16,4.63,5.10,5.56,6.02,6.47,6.92,7.37,7.81,,,,,,,
14,1.85,2.36,2.87,3.36,3.84,4.31,4.78,5.24,5.69,6.15,6.60,7.05,7.49,7.94,,,,,,
15,1.53,2.04,2.55,3.04,3.52,3.99,4.45,4.91,5.37,5.82,6.27,6.72,7.17,7.61,8.06,,,,,
16,1.20,1.72,2.23,2.72,3.20,3.67,4.13,4.59,5.05,5.50,5.95,6.40,6.85,7.29,7.73,8.17,,,,
17,0.88,1.39,1.90,2.39,2.87,3.34,3.81,4.27,4.73,5.18,5.63,6.08,6.52,6.97,7.41,7.85,8.29,,,
18,0.56,1.07,1.58,2.07,2.55,3.02,3.48,3.94,4.40,4.85,5.30,5.75,6.19,6.64,7.08,7.52,7.96,8.40,,
19,0.25,0.74,1.24,1.72,2.19,2.65,3.11,3.56,4.01,4.46,4.91,5.35,5.79,6.23,6.67,7.11,7.54,7.98,8.41,
20,0.00,0.36,0.76,1.16,1.56,1.96,2.36,2.76,3.16,3.56,3.96,4.36,4.76,5.16,5.56,5.96,6.36,6.76,7.16,7.56
