i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.53,,,,,,,,,,,,,,,,,,
2,0.53,1.50,,,,,,,,,,,,,,,,,
3,0.53,1.50,2.47,,,,,,,,,,,,,,,,
4,0.53,1.50,2.47,3.44,,,,,,,,,,,,,,,
5,0.53,1.50,2.47,3.44,4.42,,,,,,,,,,,,,,
6,0.53,1.50,2.47,3.44,4.42,5.41,,,,,,,,,,,,,
7,0.53,1.50,2.47,3.44,4.42,5.41,6.38,,,,,,,,,,,,
8,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,,,,,,,,,,,
9,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,,,,,,,,,,
10,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,,,,,,,,,
11,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,10.32,,,,,,,,
12,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,10.32,11.30,,,,,,,
13,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,10.32,11.30,12.29,,,,,,
14,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,10.32,11.30,12.29,13.28,,,,,
15,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.36,9.34,10.32,11.30,12.29,13.28,14.27,,,,
16,0.53,1.50,2.47,3.44,4.42,5.41,6.38,7.37,8.35,9.34,10.32,11.30,12.29,13.28,14.26,15.24,,,
17,0.52,1.50,2.46,3.44,4.42,5.41,6.38,7.37,8.35,9.34,10.31,11.30,12.29,13.28,14.26,15.24,16.23,,
18,0.52,1.49,2.46,3.42,4.41,5.38,6.36,7.34,8.32,9.30,10.29,11.28,12.26,13.24,14.22,15.21,16.20,17.18,
19,0.42,1.35,2.29,3.25,4.21,5.17,6.14,7.11,8.08,9.05,10.03,11.01,11.97,12.96,13.94,14.91,15.89,16.87,17.85
