i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.14,,,,,,,,,,,,,,,,,,
2,1.14,2.00,,,,,,,,,,,,,,,,,
3,1.14,2.00,2.94,,,,,,,,,,,,,,,,
4,1.14,2.00,2.94,3.92,,,,,,,,,,,,,,,
5,1.14,2.00,2.94,3.92,4.88,,,,,,,,,,,,,,
6,1.14,2.00,2.94,3.92,4.88,5.86,,,,,,,,,,,,,
7,1.14,2.00,2.94,3.92,4.88,5.86,6.83,,,,,,,,,,,,
8,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,,,,,,,,,,,
9,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,,,,,,,,,,
10,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.77,,,,,,,,,
11,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.77,10.74,,,,,,,,
12,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.77,10.74,11.71,,,,,,,
13,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.77,10.74,11.71,12.70,,,,,,
14,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.76,10.74,11.71,12.70,13.68,,,,,
15,1.14,2.00,2.94,3.92,4.88,5.86,6.83,7.80,8.79,9.76,10.73,11.71,12.70,13.68,14.65,,,,
16,1.14,1.99,2.94,3.90,4.88,5.86,6.83,7.80,8.78,9.76,10.73,11.71,12.70,13.68,14.65,15.63,,,
17,1.13,1.99,2.92,3.90,4.87,5.83,6.82,7.79,8.77,9.74,10.71,11.70,12.68,13.65,14.63,15.62,16.59,,
18,1.07,1.91,2.83,3.79,4.75,5.72,6.70,7.66,8.63,9.61,10.57,11.55,12.53,13.51,14.48,15.46,16.43,17.41,
19,0.67,1.52,2.40,3.29,4.21,5.12,6.05,6.99,7.92,8.87,9.80,10.76,11.71,12.66,13.62,14.57,15.53,16.48,17.45
