i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.21,,,,,,,,,,,,,,,,,,
2,0.21,0.73,,,,,,,,,,,,,,,,,
3,0.21,0.73,1.32,,,,,,,,,,,,,,,,
4,0.21,0.73,1.32,1.99,,,,,,,,,,,,,,,
5,0.21,0.73,1.32,1.99,2.69,,,,,,,,,,,,,,
6,0.21,0.73,1.32,1.99,2.69,3.40,,,,,,,,,,,,,
7,0.21,0.73,1.32,1.99,2.69,3.40,4.12,,,,,,,,,,,,
8,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,,,,,,,,,,,
9,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,5.64,,,,,,,,,,
10,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,5.64,6.42,,,,,,,,,
11,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,5.64,6.42,7.21,,,,,,,,
12,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,5.64,6.42,7.21,8.00,,,,,,,
13,0.21,0.73,1.32,1.99,2.69,3.40,4.12,4.88,5.64,6.42,7.21,8.00,8.80,,,,,,
14,0.21,0.73,1.32,1.98,2.67,3.39,4.12,4.88,5.64,6.42,7.20,8.00,8.80,9.61,,,,,
15,0.21,0.73,1.32,1.98,2.67,3.38,4.12,4.87,5.63,6.41,7.19,7.99,8.79,9.60,10.41,,,,
16,0.21,0.71,1.30,1.97,2.65,3.37,4.10,4.84,5.61,6.38,7.17,7.96,8.77,9.57,10.39,11.21,,,
17,0.19,0.68,1.27,1.92,2.61,3.31,4.04,4.79,5.54,6.32,7.10,7.89,8.69,9.49,10.31,11.12,11.96,,
18,0.16,0.61,1.19,1.80,2.48,3.17,3.88,4.62,5.37,6.13,6.91,7.68,8.47,9.28,10.09,10.89,11.71,12.54,
19,0.09,0.46,0.95,1.52,2.13,2.79,3.46,4.16,4.87,5.59,6.33,7.09,7.86,8.63,9.41,10.21,10.99,11.79,12.61
