i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.87,,,,,,,,,,,,,,,,,,,
2,3.66,3.89,,,,,,,,,,,,,,,,,,
3,3.44,3.68,3.88,,,,,,,,,,,,,,,,,
4,3.23,3.47,3.67,3.85,,,,,,,,,,,,,,,,
5,3.02,3.25,3.45,3.64,3.81,,,,,,,,,,,,,,,
6,2.80,3.04,3.24,3.42,3.59,3.76,,,,,,,,,,,,,,
7,2.59,2.82,3.02,3.21,3.38,3.54,3.70,,,,,,,,,,,,,
8,2.37,2.61,2.81,2.99,3.17,3.33,3.49,3.64,,,,,,,,,,,,
9,2.16,2.40,2.60,2.78,2.95,3.12,3.28,3.43,3.58,,,,,,,,,,,
10,1.95,2.18,2.38,2.57,2.74,2.90,3.06,3.22,3.37,3.51,,,,,,,,,,
11,1.73,1.97,2.17,2.35,2.52,2.69,2.85,3.00,3.15,3.30,3.45,,,,,,,,,
12,1.52,1.75,1.95,2.14,2.31,2.47,2.63,2.79,2.94,3.09,3.23,3.37,,,,,,,,
13,1.30,1.54,1.74,1.92,2.10,2.26,2.42,2.57,2.72,2.87,3.02,3.16,3.30,,,,,,,
14,1.09,1.33,1.53,1.71,1.88,2.05,2.21,2.36,2.51,2.66,2.80,2.95,3.09,3.23,,,,,,
15,0.88,1.11,1.31,1.50,1.67,1.83,1.99,2.14,2.30,2.44,2.59,2.73,2.87,3.01,3.15,,,,,
16,0.67,0.90,1.10,1.28,1.45,1.61,1.77,1.93,2.08,2.22,2.37,2.51,2.65,2.79,2.93,3.06,,,,
17,0.46,0.69,0.88,1.06,1.23,1.39,1.55,1.70,1.85,2.00,2.14,2.28,2.42,2.56,2.70,2.83,2.97,,,
18,0.26,0.48,0.66,0.84,1.00,1.16,1.31,1.46,1.60,1.75,1.89,2.03,2.16,2.30,2.43,2.57,2.70,2.83,,
19,0.10,0.27,0.44,0.59,0.74,0.88,1.02,1.16,1.29,1.42,1.56,1.69,1.81,1.94,2.07,2.20,2.32,2.45,2.57,
20,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90
