i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.32,,,,,,,,,,,,,,,,,,
2,0.32,0.90,,,,,,,,,,,,,,,,,
3,0.32,0.90,1.51,,,,,,,,,,,,,,,,
4,0.32,0.90,1.51,2.19,,,,,,,,,,,,,,,
5,0.32,0.90,1.51,2.19,2.90,,,,,,,,,,,,,,
6,0.32,0.90,1.51,2.19,2.90,3.64,,,,,,,,,,,,,
7,0.32,0.90,1.51,2.19,2.90,3.64,4.39,,,,,,,,,,,,
8,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.17,,,,,,,,,,,
9,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.17,5.95,,,,,,,,,,
10,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.17,5.95,6.74,,,,,,,,,
11,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.17,5.95,6.74,7.54,,,,,,,,
12,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.17,5.95,6.74,7.54,8.34,,,,,,,
13,0.32,0.90,1.51,2.19,2.90,3.63,4.39,5.17,5.95,6.74,7.54,8.34,9.15,,,,,,
14,0.32,0.90,1.51,2.19,2.90,3.63,4.39,5.16,5.94,6.73,7.53,8.34,9.15,9.97,,,,,
15,0.32,0.89,1.50,2.17,2.90,3.63,4.38,5.16,5.93,6.72,7.53,8.33,9.14,9.96,10.79,,,,
16,0.30,0.88,1.50,2.17,2.88,3.62,4.37,5.13,5.92,6.70,7.50,8.30,9.12,9.94,10.76,11.59,,,
17,0.29,0.85,1.46,2.12,2.83,3.56,4.31,5.08,5.85,6.63,7.43,8.23,9.04,9.86,10.69,11.52,12.35,,
18,0.23,0.78,1.36,2.00,2.69,3.42,4.16,4.91,5.67,6.45,7.24,8.04,8.84,9.64,10.46,11.29,12.12,12.95,
19,0.13,0.56,1.09,1.70,2.35,3.02,3.71,4.42,5.17,5.91,6.67,7.43,8.21,8.99,9.79,10.60,11.39,12.21,13.03
