i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.27,,,,,,,,,,,,,,,,,,
2,0.27,0.81,,,,,,,,,,,,,,,,,
3,0.27,0.81,1.46,,,,,,,,,,,,,,,,
4,0.27,0.81,1.46,2.10,,,,,,,,,,,,,,,
5,0.27,0.81,1.46,2.10,2.79,,,,,,,,,,,,,,
6,0.27,0.81,1.46,2.10,2.79,3.52,,,,,,,,,,,,,
7,0.27,0.81,1.46,2.10,2.79,3.52,4.26,,,,,,,,,,,,
8,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,,,,,,,,,,,
9,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,,,,,,,,,,
10,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,,,,,,,,,
11,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,7.37,,,,,,,,
12,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,7.36,8.16,,,,,,,
13,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,7.36,8.16,8.97,,,,,,
14,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,7.36,8.16,8.97,9.78,,,,,
15,0.26,0.81,1.45,2.09,2.79,3.51,4.25,5.01,5.78,6.56,7.35,8.15,8.96,9.77,10.59,,,,
16,0.26,0.79,1.44,2.08,2.77,3.49,4.23,4.99,5.76,6.54,7.33,8.13,8.93,9.74,10.56,11.39,,,
17,0.24,0.77,1.40,2.04,2.72,3.44,4.17,4.93,5.69,6.47,7.26,8.05,8.86,9.67,10.48,11.30,12.13,,
18,0.19,0.69,1.30,1.92,2.59,3.29,4.01,4.76,5.51,6.28,7.06,7.85,8.64,9.45,10.25,11.07,11.89,12.72,
19,0.11,0.51,1.03,1.61,2.23,2.89,3.58,4.28,5.00,5.74,6.49,7.24,8.01,8.79,9.58,10.37,11.17,11.97,12.78
