i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.28,,,,,,,,,,,,,,,,,,
2,0.28,0.81,,,,,,,,,,,,,,,,,
3,0.28,0.81,1.47,,,,,,,,,,,,,,,,
4,0.28,0.81,1.47,2.08,,,,,,,,,,,,,,,
5,0.28,0.81,1.47,2.08,2.75,,,,,,,,,,,,,,
6,0.28,0.81,1.47,2.08,2.75,3.46,,,,,,,,,,,,,
7,0.28,0.81,1.47,2.08,2.75,3.46,4.19,,,,,,,,,,,,
8,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,,,,,,,,,,,
9,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,5.69,,,,,,,,,,
10,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,5.69,6.46,,,,,,,,,
11,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,5.69,6.46,7.24,,,,,,,,
12,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,5.69,6.46,7.24,8.02,,,,,,,
13,0.28,0.81,1.47,2.08,2.75,3.46,4.19,4.93,5.68,6.46,7.24,8.02,8.81,,,,,,
14,0.28,0.81,1.46,2.08,2.75,3.46,4.18,4.93,5.68,6.45,7.23,8.02,8.80,9.61,,,,,
15,0.28,0.81,1.46,2.07,2.74,3.45,4.17,4.92,5.67,6.44,7.21,8.01,8.79,9.60,10.40,,,,
16,0.27,0.80,1.44,2.06,2.72,3.43,4.16,4.89,5.65,6.42,7.19,7.97,8.77,9.56,10.37,11.19,,,
17,0.24,0.77,1.40,2.00,2.67,3.37,4.09,4.83,5.58,6.33,7.11,7.89,8.68,9.47,10.28,11.09,11.90,,
18,0.20,0.68,1.27,1.89,2.52,3.21,3.92,4.64,5.38,6.13,6.89,7.67,8.45,9.23,10.03,10.83,11.64,12.45,
19,0.11,0.49,0.99,1.56,2.17,2.80,3.46,4.15,4.85,5.57,6.29,7.04,7.79,8.55,9.31,10.09,10.88,11.66,12.46
