i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.33,,,,,,,,,,,,,,,,,,
2,0.33,0.89,,,,,,,,,,,,,,,,,
3,0.33,0.89,1.50,,,,,,,,,,,,,,,,
4,0.33,0.89,1.50,2.15,,,,,,,,,,,,,,,
5,0.33,0.89,1.50,2.15,2.84,,,,,,,,,,,,,,
6,0.33,0.89,1.50,2.15,2.84,3.56,,,,,,,,,,,,,
7,0.33,0.89,1.50,2.15,2.84,3.56,4.30,,,,,,,,,,,,
8,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,,,,,,,,,,,
9,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.83,,,,,,,,,,
10,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.83,6.60,,,,,,,,,
11,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.83,6.60,7.39,,,,,,,,
12,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.83,6.60,7.39,8.19,,,,,,,
13,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.83,6.60,7.39,8.18,8.98,,,,,,
14,0.33,0.89,1.50,2.14,2.83,3.56,4.30,5.05,5.82,6.60,7.38,8.18,8.98,9.79,,,,,
15,0.32,0.88,1.50,2.13,2.83,3.55,4.29,5.05,5.81,6.59,7.38,8.17,8.97,9.78,10.59,,,,
16,0.32,0.87,1.48,2.12,2.81,3.53,4.27,5.02,5.79,6.57,7.35,8.14,8.94,9.75,10.56,11.38,,,
17,0.29,0.84,1.44,2.08,2.76,3.47,4.21,4.96,5.72,6.49,7.27,8.06,8.86,9.67,10.48,11.29,12.12,,
18,0.22,0.72,1.34,1.96,2.62,3.32,4.04,4.78,5.53,6.29,7.06,7.85,8.64,9.43,10.24,11.05,11.86,12.68,
19,0.12,0.54,1.05,1.64,2.25,2.91,3.59,4.29,5.00,5.73,6.47,7.22,7.99,8.76,9.54,10.32,11.12,11.91,12.71
