i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.21,,,,,,,,,,,,,,,,,,
2,0.21,0.72,,,,,,,,,,,,,,,,,
3,0.21,0.72,1.33,,,,,,,,,,,,,,,,
4,0.21,0.72,1.33,1.98,,,,,,,,,,,,,,,
5,0.21,0.72,1.33,1.98,2.69,,,,,,,,,,,,,,
6,0.21,0.72,1.33,1.98,2.69,3.40,,,,,,,,,,,,,
7,0.21,0.72,1.33,1.98,2.69,3.40,4.13,,,,,,,,,,,,
8,0.21,0.72,1.33,1.98,2.69,3.40,4.13,4.88,,,,,,,,,,,
9,0.21,0.72,1.33,1.98,2.69,3.40,4.13,4.88,5.65,,,,,,,,,,
10,0.21,0.72,1.33,1.98,2.69,3.40,4.13,4.88,5.65,6.43,,,,,,,,,
11,0.21,0.72,1.33,1.98,2.68,3.40,4.13,4.88,5.65,6.43,7.21,,,,,,,,
12,0.21,0.72,1.33,1.98,2.68,3.40,4.13,4.88,5.65,6.43,7.21,8.01,,,,,,,
13,0.21,0.72,1.33,1.98,2.68,3.40,4.13,4.88,5.65,6.42,7.21,8.01,8.81,,,,,,
14,0.21,0.72,1.32,1.98,2.68,3.39,4.13,4.88,5.64,6.42,7.21,8.01,8.81,9.62,,,,,
15,0.21,0.72,1.32,1.98,2.68,3.39,4.12,4.87,5.64,6.41,7.20,8.00,8.80,9.61,10.43,,,,
16,0.21,0.71,1.31,1.96,2.66,3.37,4.10,4.85,5.62,6.39,7.18,7.97,8.78,9.59,10.40,11.23,,,
17,0.19,0.68,1.27,1.92,2.61,3.32,4.05,4.79,5.55,6.33,7.11,7.90,8.70,9.51,10.33,11.15,11.97,,
18,0.16,0.61,1.18,1.81,2.49,3.18,3.89,4.63,5.38,6.14,6.92,7.70,8.50,9.30,10.10,10.92,11.74,12.56,
19,0.09,0.46,0.96,1.53,2.14,2.79,3.47,4.17,4.88,5.61,6.36,7.11,7.88,8.66,9.44,10.23,11.03,11.83,12.64
