i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.32,,,,,,,,,,,,,,,,,,
2,0.32,0.90,,,,,,,,,,,,,,,,,
3,0.32,0.90,1.51,,,,,,,,,,,,,,,,
4,0.32,0.90,1.51,2.19,,,,,,,,,,,,,,,
5,0.32,0.90,1.51,2.19,2.90,,,,,,,,,,,,,,
6,0.32,0.90,1.51,2.19,2.90,3.64,,,,,,,,,,,,,
7,0.32,0.90,1.51,2.19,2.90,3.64,4.39,,,,,,,,,,,,
8,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.16,,,,,,,,,,,
9,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.16,5.94,,,,,,,,,,
10,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.16,5.94,6.73,,,,,,,,,
11,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.16,5.94,6.73,7.53,,,,,,,,
12,0.32,0.90,1.51,2.19,2.90,3.64,4.39,5.16,5.94,6.73,7.53,8.34,,,,,,,
13,0.32,0.90,1.51,2.19,2.90,3.63,4.39,5.16,5.94,6.73,7.53,8.34,9.14,,,,,,
14,0.32,0.90,1.51,2.19,2.90,3.63,4.39,5.16,5.94,6.72,7.53,8.33,9.14,9.96,,,,,
15,0.32,0.90,1.51,2.17,2.90,3.63,4.38,5.15,5.93,6.72,7.51,8.32,9.13,9.96,10.78,,,,
16,0.31,0.89,1.50,2.17,2.88,3.62,4.37,5.13,5.91,6.70,7.50,8.29,9.11,9.93,10.75,11.57,,,
17,0.29,0.86,1.46,2.12,2.83,3.56,4.30,5.07,5.84,6.63,7.42,8.22,9.04,9.85,10.68,11.49,12.33,,
18,0.23,0.79,1.36,2.00,2.69,3.41,4.15,4.90,5.67,6.45,7.22,8.03,8.82,9.63,10.45,11.27,12.10,12.93,
19,0.13,0.56,1.09,1.70,2.34,3.02,3.71,4.42,5.16,5.89,6.66,7.42,8.20,8.98,9.78,10.57,11.38,12.19,13.01
