i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.11,,,,,,,,,,,,,,,,,,,
2,2.94,3.13,,,,,,,,,,,,,,,,,,
3,2.77,2.96,3.13,,,,,,,,,,,,,,,,,
4,2.60,2.79,2.96,3.12,,,,,,,,,,,,,,,,
5,2.43,2.62,2.79,2.95,3.10,,,,,,,,,,,,,,,
6,2.26,2.45,2.62,2.78,2.93,3.08,,,,,,,,,,,,,,
7,2.09,2.28,2.45,2.61,2.76,2.91,3.05,,,,,,,,,,,,,
8,1.92,2.10,2.28,2.44,2.59,2.73,2.88,3.01,,,,,,,,,,,,
9,1.74,1.93,2.11,2.27,2.42,2.56,2.70,2.84,2.98,,,,,,,,,,,
10,1.57,1.76,1.94,2.10,2.25,2.39,2.53,2.67,2.81,2.94,,,,,,,,,,
11,1.40,1.59,1.76,1.92,2.08,2.22,2.36,2.50,2.63,2.77,2.90,,,,,,,,,
12,1.23,1.42,1.59,1.75,1.90,2.05,2.19,2.33,2.46,2.60,2.73,2.86,,,,,,,,
13,1.06,1.25,1.42,1.58,1.73,1.88,2.02,2.16,2.29,2.43,2.56,2.69,2.81,,,,,,,
14,0.89,1.08,1.25,1.41,1.56,1.71,1.85,1.99,2.12,2.25,2.39,2.51,2.64,2.77,,,,,,
15,0.72,0.91,1.08,1.24,1.39,1.54,1.68,1.81,1.95,2.08,2.21,2.34,2.47,2.60,2.72,,,,,
16,0.55,0.73,0.91,1.07,1.22,1.36,1.50,1.64,1.78,1.91,2.04,2.17,2.30,2.43,2.55,2.68,,,,
17,0.38,0.56,0.74,0.89,1.04,1.19,1.33,1.47,1.60,1.73,1.86,1.99,2.12,2.25,2.37,2.50,2.62,,,
18,0.22,0.39,0.56,0.72,0.86,1.01,1.14,1.28,1.41,1.54,1.67,1.80,1.93,2.05,2.17,2.30,2.42,2.54,,
19,0.08,0.23,0.38,0.52,0.66,0.79,0.92,1.05,1.18,1.30,1.42,1.55,1.67,1.79,1.91,2.03,2.15,2.26,2.38,
20,0.00,0.08,0.18,0.28,0.38,0.48,0.58,0.68,0.78,0.88,0.98,1.08,1.18,1.28,1.38,1.48,1.58,1.68,1.78,1.88
