i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.32,,,,,,,,,,,,,,,,,,
2,0.32,0.84,,,,,,,,,,,,,,,,,
3,0.32,0.84,1.49,,,,,,,,,,,,,,,,
4,0.32,0.84,1.49,2.13,,,,,,,,,,,,,,,
5,0.32,0.84,1.49,2.13,2.82,,,,,,,,,,,,,,
6,0.32,0.84,1.49,2.13,2.82,3.54,,,,,,,,,,,,,
7,0.32,0.84,1.49,2.13,2.82,3.54,4.28,,,,,,,,,,,,
8,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,,,,,,,,,,,
9,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,5.80,,,,,,,,,,
10,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,5.80,6.58,,,,,,,,,
11,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,5.80,6.58,7.37,,,,,,,,
12,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,5.80,6.58,7.37,8.16,,,,,,,
13,0.32,0.84,1.49,2.13,2.82,3.54,4.28,5.04,5.80,6.58,7.37,8.16,8.96,,,,,,
14,0.32,0.84,1.49,2.12,2.82,3.54,4.28,5.03,5.80,6.58,7.36,8.15,8.96,9.77,,,,,
15,0.32,0.84,1.49,2.12,2.81,3.53,4.27,5.03,5.79,6.57,7.35,8.15,8.95,9.76,10.57,,,,
16,0.30,0.83,1.47,2.10,2.79,3.51,4.25,5.00,5.77,6.54,7.33,8.12,8.92,9.73,10.54,11.36,,,
17,0.28,0.80,1.43,2.06,2.74,3.46,4.19,4.94,5.70,6.47,7.25,8.04,8.84,9.64,10.45,11.27,12.09,,
18,0.21,0.71,1.33,1.94,2.60,3.30,4.02,4.76,5.51,6.27,7.04,7.82,8.61,9.41,10.21,11.02,11.84,12.66,
19,0.12,0.53,1.04,1.62,2.24,2.90,3.57,4.27,4.98,5.71,6.45,7.20,7.96,8.73,9.51,10.29,11.09,11.88,12.69
