i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.27,,,,,,,,,,,,,,,,,,,
2,4.04,4.30,,,,,,,,,,,,,,,,,,
3,3.80,4.06,4.27,,,,,,,,,,,,,,,,,
4,3.56,3.83,4.04,4.23,,,,,,,,,,,,,,,,
5,3.33,3.59,3.80,4.00,4.18,,,,,,,,,,,,,,,
6,3.09,3.35,3.57,3.76,3.95,4.12,,,,,,,,,,,,,,
7,2.86,3.12,3.33,3.53,3.71,3.89,4.06,,,,,,,,,,,,,
8,2.62,2.88,3.10,3.29,3.47,3.65,3.82,3.98,,,,,,,,,,,,
9,2.39,2.65,2.86,3.06,3.24,3.41,3.58,3.75,3.91,,,,,,,,,,,
10,2.15,2.41,2.62,2.82,3.00,3.18,3.35,3.51,3.67,3.83,,,,,,,,,,
11,1.91,2.18,2.39,2.58,2.77,2.94,3.11,3.28,3.44,3.60,3.75,,,,,,,,,
12,1.68,1.94,2.15,2.35,2.53,2.71,2.88,3.04,3.20,3.36,3.51,3.67,,,,,,,,
13,1.44,1.70,1.92,2.11,2.30,2.47,2.64,2.81,2.97,3.12,3.28,3.43,3.58,,,,,,,
14,1.21,1.47,1.68,1.88,2.06,2.23,2.40,2.57,2.73,2.89,3.04,3.19,3.34,3.49,,,,,,
15,0.97,1.23,1.44,1.64,1.82,2.00,2.17,2.33,2.49,2.65,2.80,2.96,3.10,3.25,3.40,,,,,
16,0.74,1.00,1.21,1.40,1.58,1.76,1.93,2.09,2.25,2.41,2.56,2.71,2.86,3.01,3.15,3.30,,,,
17,0.51,0.76,0.97,1.16,1.34,1.51,1.68,1.84,2.00,2.15,2.30,2.45,2.60,2.75,2.89,3.04,3.18,,,
18,0.29,0.53,0.73,0.91,1.08,1.24,1.40,1.56,1.71,1.87,2.01,2.16,2.30,2.45,2.59,2.73,2.87,3.00,,
19,0.11,0.31,0.47,0.63,0.78,0.93,1.07,1.22,1.36,1.49,1.63,1.77,1.90,2.03,2.16,2.30,2.43,2.55,2.68,
20,0.00,0.12,0.22,0.32,0.42,0.52,0.62,0.72,0.82,0.92,1.02,1.12,1.22,1.32,1.42,1.52,1.62,1.72,1.82,1.92
