i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.33,,,,,,,,,,,,,,,,,,
2,0.33,0.89,,,,,,,,,,,,,,,,,
3,0.33,0.89,1.51,,,,,,,,,,,,,,,,
4,0.33,0.89,1.51,2.15,,,,,,,,,,,,,,,
5,0.33,0.89,1.51,2.15,2.84,,,,,,,,,,,,,,
6,0.33,0.89,1.51,2.15,2.84,3.56,,,,,,,,,,,,,
7,0.33,0.89,1.51,2.15,2.84,3.56,4.30,,,,,,,,,,,,
8,0.33,0.89,1.51,2.15,2.84,3.56,4.30,5.06,,,,,,,,,,,
9,0.33,0.89,1.51,2.15,2.84,3.56,4.30,5.06,5.82,,,,,,,,,,
10,0.33,0.89,1.51,2.15,2.84,3.56,4.30,5.06,5.82,6.60,,,,,,,,,
11,0.33,0.89,1.51,2.15,2.84,3.56,4.30,5.06,5.82,6.60,7.39,,,,,,,,
12,0.33,0.89,1.51,2.15,2.84,3.56,4.30,5.06,5.82,6.60,7.39,8.18,,,,,,,
13,0.33,0.89,1.50,2.15,2.84,3.56,4.30,5.06,5.82,6.60,7.39,8.18,8.98,,,,,,
14,0.33,0.89,1.50,2.14,2.84,3.56,4.30,5.05,5.82,6.60,7.38,8.18,8.98,9.79,,,,,
15,0.33,0.89,1.50,2.14,2.83,3.55,4.29,5.04,5.81,6.59,7.37,8.17,8.97,9.78,10.59,,,,
16,0.32,0.88,1.48,2.12,2.81,3.53,4.27,5.02,5.79,6.56,7.35,8.14,8.94,9.75,10.56,11.38,,,
17,0.30,0.85,1.44,2.08,2.76,3.47,4.21,4.95,5.72,6.49,7.27,8.06,8.86,9.66,10.47,11.29,12.11,,
18,0.22,0.73,1.35,1.96,2.62,3.32,4.04,4.77,5.52,6.29,7.06,7.84,8.63,9.43,10.23,11.04,11.85,12.68,
19,0.13,0.54,1.06,1.64,2.26,2.91,3.59,4.28,5.00,5.73,6.47,7.22,7.98,8.75,9.53,10.31,11.11,11.90,12.71
