i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.22,,,,,,,,,,,,,,,,,,
2,0.22,0.87,,,,,,,,,,,,,,,,,
3,0.22,0.87,1.60,,,,,,,,,,,,,,,,
4,0.22,0.87,1.60,2.37,,,,,,,,,,,,,,,
5,0.22,0.87,1.60,2.37,3.17,,,,,,,,,,,,,,
6,0.22,0.87,1.60,2.37,3.17,3.99,,,,,,,,,,,,,
7,0.22,0.87,1.60,2.37,3.17,3.99,4.82,,,,,,,,,,,,
8,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,,,,,,,,,,,
9,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,,,,,,,,,,
10,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,,,,,,,,,
11,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,8.24,,,,,,,,
12,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,8.24,9.11,,,,,,,
13,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,8.24,9.11,9.99,,,,,,
14,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,8.24,9.11,9.99,10.87,,,,,
15,0.22,0.87,1.60,2.37,3.17,3.99,4.82,5.66,6.51,7.37,8.24,9.11,9.99,10.87,11.75,,,,
16,0.22,0.87,1.60,2.37,3.17,3.98,4.81,5.66,6.51,7.37,8.23,9.10,9.98,10.86,11.75,12.64,,,
17,0.21,0.86,1.58,2.35,3.15,3.97,4.80,5.64,6.49,7.35,8.21,9.08,9.96,10.84,11.72,12.61,13.50,,
18,0.20,0.82,1.54,2.30,3.09,3.90,4.73,5.56,6.41,7.26,8.13,8.99,9.87,10.75,11.63,12.52,13.40,14.30,
19,0.13,0.69,1.37,2.10,2.86,3.65,4.45,5.27,6.10,6.94,7.79,8.65,9.51,10.37,11.24,12.12,13.00,13.88,14.77
