i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.31,,,,,,,,,,,,,,,,,,
2,0.31,0.83,,,,,,,,,,,,,,,,,
3,0.31,0.83,1.47,,,,,,,,,,,,,,,,
4,0.31,0.83,1.47,2.11,,,,,,,,,,,,,,,
5,0.31,0.83,1.47,2.11,2.79,,,,,,,,,,,,,,
6,0.31,0.83,1.47,2.11,2.79,3.51,,,,,,,,,,,,,
7,0.31,0.83,1.47,2.11,2.79,3.51,4.25,,,,,,,,,,,,
8,0.31,0.83,1.47,2.11,2.79,3.51,4.25,5.00,,,,,,,,,,,
9,0.31,0.83,1.47,2.11,2.79,3.51,4.25,5.00,5.76,,,,,,,,,,
10,0.31,0.83,1.47,2.11,2.79,3.51,4.25,5.00,5.76,6.53,,,,,,,,,
11,0.31,0.83,1.47,2.11,2.79,3.51,4.25,5.00,5.76,6.53,7.32,,,,,,,,
12,0.31,0.83,1.47,2.11,2.79,3.51,4.25,5.00,5.76,6.53,7.32,8.11,,,,,,,
13,0.31,0.83,1.47,2.11,2.79,3.51,4.24,5.00,5.76,6.53,7.32,8.11,8.91,,,,,,
14,0.31,0.83,1.47,2.10,2.79,3.51,4.24,4.99,5.76,6.53,7.31,8.11,8.91,9.71,,,,,
15,0.31,0.83,1.47,2.10,2.78,3.50,4.23,4.98,5.75,6.52,7.30,8.10,8.90,9.70,10.51,,,,
16,0.29,0.81,1.45,2.08,2.76,3.48,4.21,4.96,5.72,6.49,7.28,8.07,8.87,9.67,10.48,11.30,,,
17,0.25,0.78,1.41,2.04,2.71,3.42,4.15,4.89,5.65,6.42,7.20,7.99,8.78,9.59,10.40,11.21,12.03,,
18,0.20,0.70,1.32,1.92,2.57,3.26,3.98,4.71,5.46,6.22,6.99,7.77,8.56,9.35,10.15,10.96,11.78,12.59,
19,0.12,0.51,1.02,1.60,2.21,2.86,3.53,4.23,4.94,5.66,6.40,7.15,7.91,8.68,9.45,10.24,11.03,11.82,12.62
