i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.31,,,,,,,,,,,,,,,,,,
2,0.31,0.83,,,,,,,,,,,,,,,,,
3,0.31,0.83,1.48,,,,,,,,,,,,,,,,
4,0.31,0.83,1.48,2.11,,,,,,,,,,,,,,,
5,0.31,0.83,1.48,2.11,2.80,,,,,,,,,,,,,,
6,0.31,0.83,1.48,2.11,2.80,3.52,,,,,,,,,,,,,
7,0.31,0.83,1.48,2.11,2.80,3.52,4.25,,,,,,,,,,,,
8,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,,,,,,,,,,,
9,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,5.77,,,,,,,,,,
10,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,5.77,6.54,,,,,,,,,
11,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,5.77,6.54,7.32,,,,,,,,
12,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,5.77,6.54,7.32,8.12,,,,,,,
13,0.31,0.83,1.48,2.11,2.80,3.52,4.25,5.00,5.77,6.54,7.32,8.11,8.91,,,,,,
14,0.31,0.83,1.47,2.11,2.80,3.51,4.25,5.00,5.76,6.54,7.32,8.11,8.91,9.72,,,,,
15,0.31,0.83,1.47,2.10,2.79,3.51,4.24,4.99,5.75,6.53,7.31,8.10,8.90,9.71,10.52,,,,
16,0.30,0.82,1.45,2.09,2.77,3.49,4.22,4.97,5.73,6.50,7.28,8.07,8.87,9.68,10.49,11.30,,,
17,0.26,0.78,1.41,2.04,2.72,3.43,4.16,4.90,5.66,6.43,7.21,7.99,8.79,9.59,10.40,11.21,12.03,,
18,0.21,0.70,1.32,1.92,2.57,3.27,3.99,4.72,5.47,6.22,6.99,7.77,8.56,9.35,10.16,10.96,11.78,12.59,
19,0.12,0.51,1.02,1.60,2.22,2.86,3.54,4.23,4.94,5.66,6.40,7.15,7.91,8.67,9.45,10.23,11.02,11.81,12.62
