i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.27,,,,,,,,,,,,,,,,,,
2,0.27,0.81,,,,,,,,,,,,,,,,,
3,0.27,0.81,1.46,,,,,,,,,,,,,,,,
4,0.27,0.81,1.46,2.10,,,,,,,,,,,,,,,
5,0.27,0.81,1.46,2.10,2.80,,,,,,,,,,,,,,
6,0.27,0.81,1.46,2.10,2.80,3.52,,,,,,,,,,,,,
7,0.27,0.81,1.46,2.10,2.80,3.52,4.27,,,,,,,,,,,,
8,0.27,0.81,1.46,2.10,2.80,3.52,4.27,5.02,,,,,,,,,,,
9,0.27,0.81,1.46,2.10,2.80,3.52,4.27,5.02,5.80,,,,,,,,,,
10,0.27,0.81,1.46,2.10,2.80,3.52,4.27,5.02,5.80,6.58,,,,,,,,,
11,0.27,0.81,1.46,2.10,2.80,3.52,4.26,5.02,5.80,6.58,7.37,,,,,,,,
12,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.80,6.58,7.37,8.17,,,,,,,
13,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.58,7.37,8.17,8.98,,,,,,
14,0.27,0.81,1.46,2.10,2.79,3.52,4.26,5.02,5.79,6.57,7.37,8.17,8.97,9.79,,,,,
15,0.26,0.81,1.45,2.09,2.79,3.51,4.25,5.01,5.78,6.57,7.36,8.16,8.96,9.78,10.60,,,,
16,0.26,0.79,1.44,2.08,2.77,3.49,4.24,4.99,5.76,6.54,7.33,8.13,8.94,9.75,10.57,11.40,,,
17,0.24,0.77,1.40,2.04,2.72,3.44,4.18,4.93,5.70,6.48,7.26,8.06,8.86,9.67,10.49,11.31,12.14,,
18,0.19,0.69,1.30,1.92,2.59,3.29,4.02,4.76,5.52,6.29,7.07,7.85,8.65,9.45,10.26,11.08,11.90,12.73,
19,0.11,0.51,1.03,1.61,2.24,2.90,3.58,4.29,5.01,5.74,6.49,7.25,8.02,8.80,9.59,10.38,11.18,11.98,12.79
